quota,policy,mode,total_risk,risk_sd,risk_all_cheap,risk_all_full,risk_oracle,risk_reduction,eta,frac_of_full_gain,n_selected,std_err_total,seq
0.2,M5_gain_direct_x_crit,pooled,116.16399510068152,0.0,165.067184765761,91.64533187989261,91.88893066165073,48.90318966507948,0.6682748893613286,0.6660576891337476,161,1645.0,0009
0.2,M0_uncertainty,pooled,126.69361349998687,0.0,165.067184765761,91.64533187989261,91.88893066165073,38.37357126577413,0.5243848973382212,0.5226450948524066,161,1666.0,0009
0.2,M1_criticality,pooled,122.3662012445769,0.0,165.067184765761,91.64533187989261,91.88893066165073,42.7009835211841,0.583520118701297,0.5815841175727509,161,1708.0,0009
0.2,M2_monolithic,pooled,119.73987033733272,0.0,165.067184765761,91.64533187989261,91.88893066165073,45.32731442842828,0.6194096181078792,0.6173545429163705,161,1664.0,0009
0.2,unc_x_crit_frame,pooled,126.15183907479349,0.0,165.067184765761,91.64533187989261,91.88893066165073,38.91534569096751,0.531788386692075,0.5300240209336586,161,1698.0,0009
0.2,oracle,pooled,91.88893066165073,0.0,165.067184765761,91.64533187989261,91.88893066165073,73.17825410411027,1.0,0.9966822032925703,161,1612.0,0009
0.2,random,pooled,42.823524151922754,1.24273074491798,51.015375966827534,6.844942066356978,27.005059454628288,8.19185181490478,0.3411805009210368,0.1854600711725748,59,536.75,0010
0.2,unc_x_crit_obj,pooled,43.34911443436684,0.0,51.015375966827534,6.844942066356978,27.005059454628288,7.666261532460695,0.3192903154177744,0.17356092878179818,59,519.0,0010
0.2,M3_fail_x_crit,pooled,36.35419899736439,0.0,51.015375966827534,6.844942066356978,27.005059454628288,14.661176969463142,0.6106198959107448,0.3319228650209604,59,508.0,0010
0.2,M4_gain_x_crit,pooled,36.63809921216463,0.0,51.015375966827534,6.844942066356978,27.005059454628288,14.377276754662901,0.5987958029357108,0.3254954838582588,59,509.0,0010
0.2,M5_fail_x_recover_x_crit,pooled,35.682888602519824,0.0,51.015375966827534,6.844942066356978,27.005059454628288,15.33248736430771,0.638579143949124,0.3471210493167551,59,507.0,0010
0.2,recover_only,pooled,36.32945687699157,0.0,51.015375966827534,6.844942066356978,27.005059454628288,14.685919089835963,0.6116503746368478,0.332483016194222,59,499.0,0010
0.2,M5_gain_direct_x_crit,pooled,36.63809921216463,0.0,51.015375966827534,6.844942066356978,27.005059454628288,14.377276754662901,0.5987958029357108,0.3254954838582588,59,509.0,0010
0.2,M0_uncertainty,pooled,36.874355526525335,0.0,51.015375966827534,6.844942066356978,27.005059454628288,14.1410204403022,0.5889560195142526,0.3201467405134898,59,510.0,0010
0.2,M1_criticality,pooled,35.734988086764034,0.0,51.015375966827534,6.844942066356978,27.005059454628288,15.2803878800635,0.6364092648382951,0.34594153896008517,59,503.0,0010
0.2,M2_monolithic,pooled,38.22121024217337,0.0,51.015375966827534,6.844942066356978,27.005059454628288,12.794165724654164,0.5328611856554935,0.2896545176233341,59,506.0,0010
0.2,unc_x_crit_frame,pooled,49.078152466353856,0.0,51.015375966827534,6.844942066356978,27.005059454628288,1.937223500473678,0.08068296390384552,0.04385792326239839,59,566.0,0010
0.2,oracle,pooled,27.005059454628288,0.0,51.015375966827534,6.844942066356978,27.005059454628288,24.010316512199246,1.0,0.5435834424063346,59,485.0,0010
0.2,random,pooled,118.55974275336581,1.8416100805896645,132.38902413238102,73.90304589991577,86.2742594690415,13.829281379015214,0.2998883650383076,0.23645464771141766,75,1964.125,0011
0.2,unc_x_crit_obj,pooled,110.83956144586337,0.0,132.38902413238102,73.90304589991577,86.2742594690415,21.549462686517657,0.4673007190612234,0.36845519794273807,75,1934.0,0011
0.2,M3_fail_x_crit,pooled,113.99980144603363,0.0,132.38902413238102,73.90304589991577,86.2742594690415,18.389222686347395,0.39877082363095134,0.3144210500037364,75,1940.0,0011
0.2,M4_gain_x_crit,pooled,114.75211031098408,0.0,132.38902413238102,73.90304589991577,86.2742594690415,17.636913821396945,0.38245698422522795,0.30155798627997965,75,1952.0,0011
0.2,M5_fail_x_recover_x_crit,pooled,114.43671736059932,0.0,132.38902413238102,73.90304589991577,86.2742594690415,17.952306771781707,0.38929628943880296,0.30695061131449924,75,1947.0,0011
0.2,recover_only,pooled,123.37540346164921,0.0,132.38902413238102,73.90304589991577,86.2742594690415,9.013620670731811,0.19546062387037377,0.15411592561391746,75,1943.0,0011
