track,geometry,system,target,setting,quota,arch,eta,official,ok
KITTI,mono,brake,J,quota,0.3,R1_mlp_reg,0.26769833960723205,0.267698339607232,True
KITTI,mono,brake,J,quota,0.5,R1_mlp_reg,0.3915251627774832,0.3915251627774832,True
KITTI,mono,brake,J,quota,0.1,R1_mlp_clf,0.07742124619458171,0.0774212461945817,True
KITTI,mono,brake,J,quota,0.2,R1_mlp_clf,0.16844804900571136,0.1684480490057113,True
KITTI,mono,brake,J,quota,0.3,R1_mlp_clf,0.23163325241312896,0.2316332524131289,True
KITTI,mono,brake,J,quota,0.5,R1_mlp_clf,0.34293893278194976,0.3429389327819497,True
KITTI,mono,brake,J,quota,0.1,R1_gbm_reg,0.08484189079980796,0.0848418907998079,True
KITTI,mono,brake,J,quota,0.2,R1_gbm_reg,0.203208438970616,0.203208438970616,True
KITTI,mono,brake,J,quota,0.3,R1_gbm_reg,0.330367976670491,0.330367976670491,True
KITTI,mono,brake,J,quota,0.5,R1_gbm_reg,0.399459912628632,0.399459912628632,True
KITTI,mono,brake,J,quota,0.1,R1_gbm_clf,0.15782553061292737,0.1578255306129273,True
KITTI,mono,brake,J,quota,0.2,R1_gbm_clf,0.2200246211351387,0.2200246211351387,True
KITTI,mono,brake,J,quota,0.3,R1_gbm_clf,0.28665397485365995,0.2866539748536599,True
KITTI,mono,brake,J,quota,0.5,R1_gbm_clf,0.3204424304060212,0.3204424304060212,True
KITTI,mono,brake,J,budget_ms_20,0.2,gate_ridge,0.0,0.0,True
KITTI,mono,brake,J,budget_ms_20,0.2,gate_gbm,0.0,0.0,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_mlp_reg,0.1038699605860247,0.1038699605860247,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_mlp_clf,0.14077008682871006,0.14077008682871,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_gbm_reg,0.0,0.0,True
KITTI,mono,brake,J,budget_ms_20,0.2,R1_gbm_clf,0.0,0.0,True
KITTI,mono,brake,J,budget_ms_20,0.2,gate_gbm_batched,0.01028647451400134,0.0102864745140013,True
KITTI,mono,traj,JB,quota,0.1,gate_ridge,0.13076173061407526,0.1307617306140752,True
KITTI,mono,traj,JB,quota,0.2,gate_ridge,0.12530580770444688,0.1253058077044468,True
KITTI,mono,traj,JB,quota,0.3,gate_ridge,0.15652123119599715,0.1565212311959971,True
KITTI,mono,traj,JB,quota,0.5,gate_ridge,0.2508213540058849,0.2508213540058849,True
KITTI,mono,traj,JB,quota,0.1,gate_gbm,0.10211170950548476,0.1021117095054847,True
KITTI,mono,traj,JB,quota,0.2,gate_gbm,0.25894652526682105,0.258946525266821,True
KITTI,mono,traj,JB,quota,0.3,gate_gbm,0.31535652364593225,0.3153565236459322,True
KITTI,mono,traj,JB,quota,0.5,gate_gbm,0.4127139224212194,0.4127139224212194,True
KITTI,mono,traj,JB,quota,0.1,R1_mlp_reg,0.13980378267280494,0.1398037826728049,True
KITTI,mono,traj,JB,quota,0.2,R1_mlp_reg,0.21338535030208974,0.2133853503020897,True
KITTI,mono,traj,JB,quota,0.3,R1_mlp_reg,0.11144478492381966,0.1114447849238196,True
KITTI,mono,traj,JB,quota,0.5,R1_mlp_reg,0.3032637122385547,0.3032637122385547,True
KITTI,mono,traj,JB,quota,0.1,R1_mlp_clf,0.25265451433459307,0.252654514334593,True
KITTI,mono,traj,JB,quota,0.2,R1_mlp_clf,0.3367546667377614,0.3367546667377614,True
KITTI,mono,traj,JB,quota,0.3,R1_mlp_clf,0.21687372775379407,0.216873727753794,True
KITTI,mono,traj,JB,quota,0.5,R1_mlp_clf,0.38321395117528306,0.383213951175283,True
KITTI,mono,traj,JB,quota,0.1,R1_gbm_reg,0.1480079765890262,0.1480079765890262,True
KITTI,mono,traj,JB,quota,0.2,R1_gbm_reg,0.2826693245661487,0.2826693245661487,True
KITTI,mono,traj,JB,quota,0.3,R1_gbm_reg,0.41707396676802355,0.4170739667680235,True
KITTI,mono,traj,JB,quota,0.5,R1_gbm_reg,0.47425291587655444,0.4742529158765544,True
KITTI,mono,traj,JB,quota,0.1,R1_gbm_clf,0.04123639130863754,0.0412363913086375,True
KITTI,mono,traj,JB,quota,0.2,R1_gbm_clf,0.1148179589379224,0.1148179589379224,True
KITTI,mono,traj,JB,quota,0.3,R1_gbm_clf,0.19585833274612405,0.195858332746124,True
KITTI,mono,traj,JB,quota,0.5,R1_gbm_clf,0.46669325214719964,0.4666932521471996,True
KITTI,mono,traj,JB,budget_ms_20,0.2,gate_ridge,0.0,0.0,True
KITTI,mono,traj,JB,budget_ms_20,0.2,gate_gbm,0.0,0.0,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_mlp_reg,0.18712110803214674,0.1871211080321467,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_mlp_clf,0.29997183969393487,0.2999718396939348,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_gbm_reg,0.0,0.0,True
KITTI,mono,traj,JB,budget_ms_20,0.2,R1_gbm_clf,0.0,0.0,True
KITTI,mono,traj,JB,budget_ms_20,0.2,gate_gbm_batched,0.0,0.0,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,gate_ridge,0.8449951726962819,0.8449951726962819,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,gate_ridge,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,gate_ridge,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,gate_ridge,0.9188866143939853,0.9188866143939852,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,gate_gbm,0.9270882797045129,0.9270882797045128,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,gate_gbm,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,gate_gbm,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,gate_gbm,0.9921085889806255,0.9921085889806256,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_mlp_reg,0.0033365156003415685,0.0033365156003415,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_mlp_reg,0.1434503857702971,0.1434503857702971,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_mlp_reg,0.2134957658556118,0.2134957658556118,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_mlp_reg,0.4983069100476104,0.4983069100476104,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_mlp_clf,0.06899080671212239,0.0689908067121223,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_mlp_clf,-0.06672041948463618,-0.0667204194846361,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_mlp_clf,0.07339345068531931,0.0733934506853193,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_mlp_clf,0.3580781244739611,0.3580781244739611,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_gbm_reg,0.07183403692296864,0.0718340369229686,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_gbm_reg,0.07183403692296864,0.0718340369229686,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_gbm_reg,-0.001273022259977703,-0.0012730222599777,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_gbm_reg,0.28647333062629565,0.2864733306262956,True
nuPlan,n/a,pdm_closed,safety,quota,0.1,R1_gbm_clf,0.0,0.0,True
nuPlan,n/a,pdm_closed,safety,quota,0.2,R1_gbm_clf,0.06897925171245935,0.0689792517124593,True
nuPlan,n/a,pdm_closed,safety,quota,0.3,R1_gbm_clf,0.06877235782533699,0.0687723578253369,True
nuPlan,n/a,pdm_closed,safety,quota,0.5,R1_gbm_clf,0.13882929291031473,0.1388292929103147,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,gate_ridge,0.35567431047395603,0.355674310473956,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,gate_gbm,0.0,0.0,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_mlp_reg,0.1434503857702971,0.1434503857702971,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_mlp_clf,0.0033365156003415733,0.0033365156003415,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,R1_gbm_clf,0.0,0.0,True
nuPlan,n/a,pdm_closed,safety,budget_ms_20,0.2,gate_gbm_batched,0.5013570341455791,0.5013570341455791,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,gate_ridge,0.8383660618283683,0.8383660618283683,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,gate_ridge,0.9881693559402288,0.9881693559402288,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,gate_ridge,0.9850458671228198,0.9850458671228198,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,gate_ridge,0.9004489757910216,0.9004489757910216,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,gate_gbm,0.9260728535035636,0.9260728535035636,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,gate_gbm,0.9893573565223529,0.9893573565223528,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,gate_gbm,0.9892972766301558,0.9892972766301558,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,gate_gbm,0.9891381096854984,0.9891381096854984,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_mlp_reg,0.0027194656959144505,0.0027194656959144,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_mlp_reg,0.14051048827290885,0.1405104882729088,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_mlp_reg,0.14058513072765688,0.1405851307276568,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_mlp_reg,0.4326660328493792,0.4326660328493792,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_mlp_clf,0.13528005769650828,0.1352800576965082,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_mlp_clf,0.2775625847881968,0.2775625847881968,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_mlp_clf,0.6756298141283948,0.6756298141283948,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_mlp_clf,0.6083287024985333,0.6083287024985333,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_gbm_reg,0.06438962487940961,0.0643896248794096,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_gbm_reg,0.06457820953947828,0.0645782095394782,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_gbm_reg,0.13478272651832518,0.1347827265183251,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_gbm_reg,0.13110605615109652,0.1311060561510965,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.1,R1_gbm_clf,0.00167663892314626,0.0016766389231462,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.2,R1_gbm_clf,0.07226030595436043,0.0722603059543604,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.3,R1_gbm_clf,0.06495091189024785,0.0649509118902478,True
nuPlan,n/a,pdm_closed,scalar_J,quota,0.5,R1_gbm_clf,0.26776602692924495,0.2677660269292449,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,gate_ridge,0.35376522807050664,0.3537652280705066,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,gate_gbm,0.0,0.0,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_mlp_reg,0.14051048827290885,0.1405104882729088,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_mlp_clf,0.20883228705926943,0.2088322870592694,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,R1_gbm_clf,0.0,0.0,True
nuPlan,n/a,pdm_closed,scalar_J,budget_ms_20,0.2,gate_gbm_batched,0.5741586874852933,0.5741586874852933,True
nuPlan,n/a,idm,safety,quota,0.1,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.2,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.3,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.5,gate_ridge,,,True
nuPlan,n/a,idm,safety,quota,0.1,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.2,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.3,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.5,gate_gbm,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,quota,0.1,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,quota,0.2,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,quota,0.3,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,quota,0.5,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,gate_ridge,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,gate_gbm,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_mlp_reg,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_mlp_clf,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_gbm_reg,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,R1_gbm_clf,,,True
nuPlan,n/a,idm,safety,budget_ms_20,0.2,gate_gbm_batched,,,True
nuPlan,n/a,idm,scalar_J,quota,0.1,gate_ridge,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,gate_ridge,0.056206833299475525,0.0562068332994755,True
nuPlan,n/a,idm,scalar_J,quota,0.3,gate_ridge,0.056206833299475525,0.0562068332994755,True
nuPlan,n/a,idm,scalar_J,quota,0.5,gate_ridge,0.0628085946015181,0.0628085946015181,True
nuPlan,n/a,idm,scalar_J,quota,0.1,gate_gbm,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,gate_gbm,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.3,gate_gbm,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.5,gate_gbm,0.026285748924041594,0.0262857489240415,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_mlp_reg,0.026285748924041594,0.0262857489240415,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_mlp_reg,0.030775317321001854,0.0307753173210018,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_mlp_reg,0.03428588639762831,0.0342858863976283,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_mlp_reg,0.03428588639762831,0.0342858863976283,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_mlp_clf,0.9370714227081094,0.9370714227081094,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_mlp_clf,0.937578840322055,0.937578840322055,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_mlp_clf,0.937578840322055,0.937578840322055,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_mlp_clf,0.9437931667005246,0.9437931667005246,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_gbm_reg,-0.025209024497524733,-0.0252090244975247,True
nuPlan,n/a,idm,scalar_J,quota,0.1,R1_gbm_clf,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,quota,0.2,R1_gbm_clf,0.05920998476215632,0.0592099847621563,True
nuPlan,n/a,idm,scalar_J,quota,0.3,R1_gbm_clf,0.08998530208315816,0.0899853020831581,True
nuPlan,n/a,idm,scalar_J,quota,0.5,R1_gbm_clf,0.9932782560075849,0.9932782560075848,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,gate_ridge,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,gate_gbm,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_mlp_reg,0.030775317321001854,0.0307753173210018,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_mlp_clf,0.937578840322055,0.937578840322055,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_gbm_reg,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,R1_gbm_clf,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,budget_ms_20,0.2,gate_gbm_batched,0.0,0.0,True
