track,geometry,system,target,n_test_frames,n_test_units,n_affected,rate_target,oracle_prize,all_cheap_loss,ndg_defined,undefined_reason,variant,signal,policy,available,rate_realised,rate_unit_min,rate_unit_max,gain,gain_share_all_cheap,ndg,tau,tie_p,ndg_lo,ndg_hi,boot_dropped,minus_random,minus_random_lo,minus_random_hi,budget_level,budget_ms,cheap_ms,full_ms,overhead_ms
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V1,uncertainty,A,True,0.041884816753926704,0.0,0.28205128205128205,-4.381402370466715,-0.013284392182602304,-0.05184385111464971,3.821943283,0.6000000000000014,-0.24124405250290304,0.017087573613663087,1.0,-0.08948521477421174,-0.20849608537577366,0.0005527820546064391,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V1,uncertainty,B,True,0.020942408376963352,0.0,0.07692307692307693,-4.472424034440948,-0.013560369456339424,-0.052920883807902476,3.821943283,0.6000000000000014,-0.24140366026453552,0.0157535410949819,1.0,-0.07961481451157966,-0.21875431410038892,0.009162926698573977,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V2,uncertainty,A,True,0.0356020942408377,0.0,0.28205128205128205,-4.838270908620154,-0.014669615525163281,-0.057249842728351125,3.905252934,0.10000000000002274,-0.24829315221838869,0.002271651639902281,1.0,-0.09603631302122942,-0.21411541933273243,-0.011616931707957365,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V2,uncertainty,B,True,0.018848167539267015,0.0,0.07692307692307693,-4.838270908620154,-0.014669615525163281,-0.057249842728351125,3.905252934,0.10000000000002274,-0.24829315221838869,0.002271651639902281,1.0,-0.08486028557017081,-0.2218766218108515,-0.003922240650510689,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,TEST,uncertainty,A_expected,True,0.10052356020942407,,,-9.03914391812701,-0.027406643501357426,-0.10695754278449196,3.036266327,1.0,,,,,,,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,official,criticality_cheap,C,True,0.10052356020942409,,,13.399084891229139,0.04062596482415932,0.15854744746929952,,,-0.05066061983538512,0.4228267148830738,1.0,0.10197267310919404,-0.08330618057864346,0.4121987536178865,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V1,criticality_cheap,A,True,0.05235602094240838,0.0,0.5897435897435898,6.2695883829848125,0.01900936363764867,0.07418620322766162,1.044753676,0.6000000000000014,-0.0019131830021153755,0.2268365483720903,1.0,0.04800097372364913,-0.061938006735069495,0.23391931537744792,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V1,criticality_cheap,B,True,0.023036649214659685,0.0,0.10256410256410256,6.339588382984813,0.019221603321237263,0.0750144927275002,1.044753676,0.6000000000000014,0.0,0.2268365483720903,1.0,0.06004481503378663,-0.04071067658430614,0.2343624858223761,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V2,criticality_cheap,A,True,0.050261780104712044,0.0,0.5641025641025641,6.2695883829848125,0.01900936363764867,0.07418620322766162,1.052070944,0.10000000000002274,-0.0019131830021153755,0.2268365483720903,1.0,0.04800097372364913,-0.061938006735069495,0.23391931537744792,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V2,criticality_cheap,B,True,0.023036649214659685,0.0,0.10256410256410256,6.339588382984813,0.019221603321237263,0.0750144927275002,1.052070944,0.10000000000002274,0.0,0.2268365483720903,1.0,0.06004481503378663,-0.04071067658430614,0.2343624858223761,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,TEST,criticality_cheap,A_expected,True,0.10052356020942407,,,13.399084891229137,0.04062596482415931,0.1585474474692995,0.890064921,1.0,,,,,,,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,official,gate_ridge,C,True,0.10052356020942409,,,13.295782573110147,0.04031275266256585,0.15732510139205744,,,-0.0864071398507004,0.4825304775329507,1.0,0.15140173699417658,-0.08909747235877905,0.46027457865008664,,,,,
nuScenes,mono,brake,J,955.0,24.0,120.0,0.1,84.51151440847815,329.8157951257077,True,,V1,gate_ridge,A,True,0.07539267015706806,0.0,0.275,12.354044663081398,0.037457407576167515,0.14618179249953242,0.205571458,0.6000000000000014,-0.1129466563980721,0.4173017869428058,1.0,0.12188341663646303,-0.10054193835542455,0.39151510468598927,,,,,
