arm,model,target,seq,score
A_conf,tree,value_task_pos,0002,0.5796783625730996
A_conf,tree,value_task_pos,0003,0.45011366506693606
A_conf,tree,value_task_pos,0004,0.2473425196850394
A_conf,tree,value_task_pos,0005,0.4696460980036298
A_conf,tree,value_task_pos,0006,0.5244602272727273
A_conf,tree,value_task_pos,0007,0.6565623992260561
A_conf,tree,value_task_pos,0008,0.3067421413009648
A_conf,tree,value_task_pos,0009,0.6846407860824743
A_conf,tree,value_task_pos,0010,0.21823122529644268
A_conf,tree,value_task_pos,0011,0.5773191629593014
A_conf,tree,value_task_pos,0012,0.20714285714285713
A_conf,tree,value_task_pos,0013,0.5358796296296295
A_conf,tree,value_task_pos,0014,0.5730382293762575
A_conf,tree,value_task_pos,0015,0.5763133263133263
A_conf,tree,value_task_pos,0016,0.5850811238622873
A_conf,tree,value_task_pos,0017,0.6576893052302888
A_conf,tree,value_task_pos,0018,0.48141820487529935
A_conf,tree,value_task_pos,0019,0.6617900624939288
A_conf,tree,value_task_pos,0020,0.6152832244008716
A_conf,gbm,value_task_pos,0000,0.6474074074074074
A_conf,gbm,value_task_pos,0001,0.6633470311975848
A_conf,gbm,value_task_pos,0002,0.6737735542560105
A_conf,gbm,value_task_pos,0003,0.4417782268249558
A_conf,gbm,value_task_pos,0004,0.2201771653543307
A_conf,gbm,value_task_pos,0005,0.3937386569872958
A_conf,gbm,value_task_pos,0006,0.5822727272727273
A_conf,gbm,value_task_pos,0007,0.6831762050192538
A_conf,gbm,value_task_pos,0008,0.24052676626206038
A_conf,gbm,value_task_pos,0009,0.7040512242268041
A_conf,gbm,value_task_pos,0010,0.16195652173913047
A_conf,gbm,value_task_pos,0011,0.6276157521832263
A_conf,gbm,value_task_pos,0012,0.21517857142857144
A_conf,gbm,value_task_pos,0013,0.5255376344086021
A_conf,gbm,value_task_pos,0014,0.50261569416499
A_conf,gbm,value_task_pos,0015,0.6403562653562653
A_conf,gbm,value_task_pos,0016,0.6214879303521963
A_conf,gbm,value_task_pos,0017,0.6950624512099922
A_conf,gbm,value_task_pos,0018,0.47625757362265747
A_conf,gbm,value_task_pos,0019,0.6151887769970534
A_conf,gbm,value_task_pos,0020,0.6119172113289759
B_uncertainty,linear,value_task_pos,0000,0.6568518518518518
B_uncertainty,linear,value_task_pos,0001,0.7151333445152633
B_uncertainty,linear,value_task_pos,0002,0.6813271604938272
B_uncertainty,linear,value_task_pos,0003,0.7226572366759283
B_uncertainty,linear,value_task_pos,0004,0.4794619422572178
B_uncertainty,linear,value_task_pos,0005,0.6560344827586208
B_uncertainty,linear,value_task_pos,0006,0.6074431818181818
B_uncertainty,linear,value_task_pos,0007,0.7160340434142054
B_uncertainty,linear,value_task_pos,0008,0.41645269218798625
B_uncertainty,linear,value_task_pos,0009,0.7983280981529209
B_uncertainty,linear,value_task_pos,0010,0.7147727272727273
B_uncertainty,linear,value_task_pos,0011,0.6782006920415224
B_uncertainty,linear,value_task_pos,0012,0.19999999999999998
B_uncertainty,linear,value_task_pos,0013,0.6496789127837514
B_uncertainty,linear,value_task_pos,0014,0.6100603621730382
B_uncertainty,linear,value_task_pos,0015,0.7731952731952733
B_uncertainty,linear,value_task_pos,0016,0.6594776414721013
B_uncertainty,linear,value_task_pos,0017,0.6288056206088993
B_uncertainty,linear,value_task_pos,0018,0.6662498238692405
B_uncertainty,linear,value_task_pos,0019,0.7198903927727229
B_uncertainty,linear,value_task_pos,0020,0.6939578794480755
B_uncertainty,tree,value_task_pos,0000,0.6097222222222223
B_uncertainty,tree,value_task_pos,0001,0.6526647936933915
B_uncertainty,tree,value_task_pos,0002,0.6875812215724497
B_uncertainty,tree,value_task_pos,0003,0.4766355140186916
B_uncertainty,tree,value_task_pos,0004,0.47122703412073497
B_uncertainty,tree,value_task_pos,0005,0.5825317604355716
B_uncertainty,tree,value_task_pos,0006,0.6179261363636364
B_uncertainty,tree,value_task_pos,0007,0.6779217330272966
B_uncertainty,tree,value_task_pos,0008,0.5285947712418301
B_uncertainty,tree,value_task_pos,0009,0.7769611791237113
B_uncertainty,tree,value_task_pos,0010,0.5992341897233202
B_uncertainty,tree,value_task_pos,0011,0.6169673751853683
B_uncertainty,tree,value_task_pos,0012,0.20982142857142858
B_uncertainty,tree,value_task_pos,0013,0.6116338112305855
B_uncertainty,tree,value_task_pos,0014,0.5217303822937626
B_uncertainty,tree,value_task_pos,0015,0.7212910962910962
B_uncertainty,tree,value_task_pos,0016,0.619360902255639
B_uncertainty,tree,value_task_pos,0017,0.5439110070257611
B_uncertainty,tree,value_task_pos,0018,0.6345639002395379
B_uncertainty,tree,value_task_pos,0019,0.7126655441505035
B_uncertainty,tree,value_task_pos,0020,0.5768010167029773
B_uncertainty,gbm,value_task_pos,0000,0.6325925925925926
B_uncertainty,gbm,value_task_pos,0001,0.6894917812814492
B_uncertainty,gbm,value_task_pos,0002,0.639538661468486
B_uncertainty,gbm,value_task_pos,0003,0.7014397575145238
B_uncertainty,gbm,value_task_pos,0004,0.4822834645669291
B_uncertainty,gbm,value_task_pos,0005,0.6735934664246824
B_uncertainty,gbm,value_task_pos,0006,0.633721590909091
B_uncertainty,gbm,value_task_pos,0007,0.7352182407951894
B_uncertainty,gbm,value_task_pos,0008,0.38655462184873957
B_uncertainty,gbm,value_task_pos,0009,0.7708803157216495
B_uncertainty,gbm,value_task_pos,0010,0.6384387351778656
B_uncertainty,gbm,value_task_pos,0011,0.69451309935739
B_uncertainty,gbm,value_task_pos,0012,0.15714285714285714
B_uncertainty,gbm,value_task_pos,0013,0.6244586320191159
B_uncertainty,gbm,value_task_pos,0014,0.5601609657947686
B_uncertainty,gbm,value_task_pos,0015,0.7546068796068796
B_uncertainty,gbm,value_task_pos,0016,0.6286110011871784
B_uncertainty,gbm,value_task_pos,0017,0.6088992974238876
B_uncertainty,gbm,value_task_pos,0018,0.5637417218543046
B_uncertainty,gbm,value_task_pos,0019,0.6876558300683224
B_uncertainty,gbm,value_task_pos,0020,0.7002033405954975
C_complexity,linear,value_task_pos,0000,0.6401851851851852
C_complexity,linear,value_task_pos,0001,0.42406071787990607
C_complexity,linear,value_task_pos,0002,0.40245289148797925
C_complexity,linear,value_task_pos,0003,0.3498358171255368
C_complexity,linear,value_task_pos,0004,0.19396325459317587
C_complexity,linear,value_task_pos,0005,0.5396098003629765
C_complexity,linear,value_task_pos,0006,0.7394886363636364
C_complexity,linear,value_task_pos,0007,0.5975428546136288
C_complexity,linear,value_task_pos,0008,0.4053454715219421
C_complexity,linear,value_task_pos,0009,0.6383228629725085
C_complexity,linear,value_task_pos,0010,0.3940217391304348
C_complexity,linear,value_task_pos,0011,0.5888943812819245
C_complexity,linear,value_task_pos,0012,0.06607142857142856
C_complexity,linear,value_task_pos,0013,0.5934139784946237
C_complexity,linear,value_task_pos,0014,0.45754527162977865
C_complexity,linear,value_task_pos,0015,0.5894173394173394
C_complexity,linear,value_task_pos,0016,0.639988128215275
C_complexity,linear,value_task_pos,0017,0.7507806401249024
C_complexity,linear,value_task_pos,0018,0.4636113850922925
C_complexity,linear,value_task_pos,0019,0.5392772722857235
C_complexity,linear,value_task_pos,0020,0.6044589687726942
C_complexity,tree,value_task_pos,0000,0.6155555555555556
C_complexity,tree,value_task_pos,0001,0.6318349547131834
C_complexity,tree,value_task_pos,0002,0.5226608187134503
C_complexity,tree,value_task_pos,0003,0.31611518060116195
C_complexity,tree,value_task_pos,0004,0.38211942257217846
C_complexity,tree,value_task_pos,0005,0.5359119782214157
C_complexity,tree,value_task_pos,0006,0.5122727272727272
C_complexity,tree,value_task_pos,0007,0.5765755512137134
C_complexity,tree,value_task_pos,0008,0.264161220043573
C_complexity,tree,value_task_pos,0009,0.5640336393900343
C_complexity,tree,value_task_pos,0010,0.3413784584980237
C_complexity,tree,value_task_pos,0011,0.448838358872961
C_complexity,tree,value_task_pos,0012,0.10089285714285713
C_complexity,tree,value_task_pos,0013,0.5426560633213858
C_complexity,tree,value_task_pos,0014,0.41770623742454727
C_complexity,tree,value_task_pos,0015,0.5132941382941383
C_complexity,tree,value_task_pos,0016,0.4318856351404828
C_complexity,tree,value_task_pos,0017,0.21584699453551912
C_complexity,tree,value_task_pos,0018,0.45915527687755386
C_complexity,tree,value_task_pos,0019,0.5113391671793543
C_complexity,tree,value_task_pos,0020,0.47823166303558456
C_complexity,gbm,value_task_pos,0000,0.6911111111111111
C_complexity,gbm,value_task_pos,0001,0.5995366487755787
C_complexity,gbm,value_task_pos,0002,0.6266244314489928
C_complexity,gbm,value_task_pos,0003,0.3329123516039405
C_complexity,gbm,value_task_pos,0004,0.467257217847769
C_complexity,gbm,value_task_pos,0005,0.649410163339383
C_complexity,gbm,value_task_pos,0006,0.7495454545454546
C_complexity,gbm,value_task_pos,0007,0.647093600419852
C_complexity,gbm,value_task_pos,0008,0.3551392779333956
C_complexity,gbm,value_task_pos,0009,0.5762557721219931
C_complexity,gbm,value_task_pos,0010,0.3806818181818181
C_complexity,gbm,value_task_pos,0011,0.48063931454934916
C_complexity,gbm,value_task_pos,0012,0.06339285714285714
C_complexity,gbm,value_task_pos,0013,0.5015120967741935
C_complexity,gbm,value_task_pos,0014,0.4362173038229376
C_complexity,gbm,value_task_pos,0015,0.6367000117000117
C_complexity,gbm,value_task_pos,0016,0.5834982192322913
C_complexity,gbm,value_task_pos,0017,0.7896174863387978
C_complexity,gbm,value_task_pos,0018,0.39617091728899534
C_complexity,gbm,value_task_pos,0019,0.5317670724994333
C_complexity,gbm,value_task_pos,0020,0.6046332607116921
D_criticality,linear,value_task_pos,0000,0.6135185185185186
D_criticality,linear,value_task_pos,0001,0.6933076148943307
D_criticality,linear,value_task_pos,0002,0.7755847953216376
D_criticality,linear,value_task_pos,0003,0.6415761555948472
D_criticality,linear,value_task_pos,0004,0.4616141732283465
D_criticality,linear,value_task_pos,0005,0.6730943738656988
D_criticality,linear,value_task_pos,0006,0.5636647727272729
D_criticality,linear,value_task_pos,0007,0.7912501343652586
D_criticality,linear,value_task_pos,0008,0.4657835356364768
D_criticality,linear,value_task_pos,0009,0.7914082635309279
D_criticality,linear,value_task_pos,0010,0.690513833992095
D_criticality,linear,value_task_pos,0011,0.474954687757456
D_criticality,linear,value_task_pos,0012,0.12857142857142856
D_criticality,linear,value_task_pos,0013,0.5799357825567504
D_criticality,linear,value_task_pos,0014,0.537625754527163
D_criticality,linear,value_task_pos,0015,0.5804960804960806
D_criticality,linear,value_task_pos,0016,0.540364068064899
D_criticality,linear,value_task_pos,0017,0.4748243559718969
D_criticality,linear,value_task_pos,0018,0.5872727913202761
D_criticality,linear,value_task_pos,0019,0.705351649774957
D_criticality,linear,value_task_pos,0020,0.6328467683369644
D_criticality,tree,value_task_pos,0000,0.5303703703703704
D_criticality,tree,value_task_pos,0001,0.6848792351559879
D_criticality,tree,value_task_pos,0002,0.6328784925276154
D_criticality,tree,value_task_pos,0003,0.6393028542561252
D_criticality,tree,value_task_pos,0004,0.6230314960629921
D_criticality,tree,value_task_pos,0005,0.8147912885662432
D_criticality,tree,value_task_pos,0006,0.6308238636363637
D_criticality,tree,value_task_pos,0007,0.7540357000588045
D_criticality,tree,value_task_pos,0008,0.5637643946467475
D_criticality,tree,value_task_pos,0009,0.8063822218642612
D_criticality,tree,value_task_pos,0010,0.7674654150197628
D_criticality,tree,value_task_pos,0011,0.3034478497281265
D_criticality,tree,value_task_pos,0012,0.14732142857142858
D_criticality,tree,value_task_pos,0013,0.6306936977299881
D_criticality,tree,value_task_pos,0014,0.5
D_criticality,tree,value_task_pos,0015,0.5373669123669124
D_criticality,tree,value_task_pos,0016,0.5568361693707955
D_criticality,tree,value_task_pos,0017,0.29078844652615143
D_criticality,tree,value_task_pos,0018,0.6644885162744821
D_criticality,tree,value_task_pos,0019,0.5891631318200953
D_criticality,tree,value_task_pos,0020,0.597549019607843
D_criticality,gbm,value_task_pos,0000,0.6349999999999999
D_criticality,gbm,value_task_pos,0001,0.692909258638041
D_criticality,gbm,value_task_pos,0002,0.5886127355425601
D_criticality,gbm,value_task_pos,0003,0.6358929022480425
D_criticality,gbm,value_task_pos,0004,0.6400918635170604
D_criticality,gbm,value_task_pos,0005,0.836524500907441
D_criticality,gbm,value_task_pos,0006,0.6588068181818182
D_criticality,gbm,value_task_pos,0007,0.7902005045810649
D_criticality,gbm,value_task_pos,0008,0.4636437908496732
D_criticality,gbm,value_task_pos,0009,0.814906169458763
D_criticality,gbm,value_task_pos,0010,0.7937005928853755
D_criticality,gbm,value_task_pos,0011,0.40047783819410115
D_criticality,gbm,value_task_pos,0012,0.0875
D_criticality,gbm,value_task_pos,0013,0.5655801971326164
D_criticality,gbm,value_task_pos,0014,0.46961770623742455
D_criticality,gbm,value_task_pos,0015,0.6646922896922898
D_criticality,gbm,value_task_pos,0016,0.5455085081123863
D_criticality,gbm,value_task_pos,0017,0.3331381733021077
D_criticality,gbm,value_task_pos,0018,0.6652811046921234
D_criticality,gbm,value_task_pos,0019,0.645717304018392
D_criticality,gbm,value_task_pos,0020,0.6988562091503268
E_unc_crit,linear,value_task_pos,0000,0.6100000000000001
E_unc_crit,linear,value_task_pos,0001,0.679889298892989
E_unc_crit,linear,value_task_pos,0002,0.7483755685510072
E_unc_crit,linear,value_task_pos,0003,0.7666077292245517
E_unc_crit,linear,value_task_pos,0004,0.537992125984252
E_unc_crit,linear,value_task_pos,0005,0.7525862068965516
E_unc_crit,linear,value_task_pos,0006,0.5803409090909091
E_unc_crit,linear,value_task_pos,0007,0.7590404107466915
E_unc_crit,linear,value_task_pos,0008,0.4443082788671024
E_unc_crit,linear,value_task_pos,0009,0.8038787317439863
E_unc_crit,linear,value_task_pos,0010,0.787302371541502
E_unc_crit,linear,value_task_pos,0011,0.5116987971659251
E_unc_crit,linear,value_task_pos,0012,0.16964285714285715
E_unc_crit,linear,value_task_pos,0013,0.631160394265233
E_unc_crit,linear,value_task_pos,0014,0.618913480885312
E_unc_crit,linear,value_task_pos,0015,0.7725225225225226
E_unc_crit,linear,value_task_pos,0016,0.4906015037593985
E_unc_crit,linear,value_task_pos,0017,0.4964871194379391
E_unc_crit,linear,value_task_pos,0018,0.6704417359447654
E_unc_crit,linear,value_task_pos,0019,0.70885681442865
E_unc_crit,linear,value_task_pos,0020,0.686165577342048
E_unc_crit,tree,value_task_pos,0000,0.5548148148148148
E_unc_crit,tree,value_task_pos,0001,0.6418043441798054
E_unc_crit,tree,value_task_pos,0002,0.6780376868096167
E_unc_crit,tree,value_task_pos,0003,0.5175549381156859
E_unc_crit,tree,value_task_pos,0004,0.497736220472441
E_unc_crit,tree,value_task_pos,0005,0.781510889292196
E_unc_crit,tree,value_task_pos,0006,0.6245170454545456
E_unc_crit,tree,value_task_pos,0007,0.7334667501312037
E_unc_crit,tree,value_task_pos,0008,0.5189270152505446
E_unc_crit,tree,value_task_pos,0009,0.812328849871134
E_unc_crit,tree,value_task_pos,0010,0.5989130434782608
E_unc_crit,tree,value_task_pos,0011,0.436933596968199
E_unc_crit,tree,value_task_pos,0012,0.15
E_unc_crit,tree,value_task_pos,0013,0.6194183094384706
E_unc_crit,tree,value_task_pos,0014,0.41649899396378265
E_unc_crit,tree,value_task_pos,0015,0.5401456651456651
E_unc_crit,tree,value_task_pos,0016,0.6416204986149585
E_unc_crit,tree,value_task_pos,0017,0.5593286494925839
E_unc_crit,tree,value_task_pos,0018,0.6248062561645766
E_unc_crit,tree,value_task_pos,0019,0.616018521516692
E_unc_crit,tree,value_task_pos,0020,0.6505918663761802
E_unc_crit,gbm,value_task_pos,0000,0.627037037037037
E_unc_crit,gbm,value_task_pos,0001,0.7138963435088898
E_unc_crit,gbm,value_task_pos,0002,0.618421052631579
E_unc_crit,gbm,value_task_pos,0003,0.6291992927506946
E_unc_crit,gbm,value_task_pos,0004,0.6442257217847769
E_unc_crit,gbm,value_task_pos,0005,0.8083030852994555
E_unc_crit,gbm,value_task_pos,0006,0.681590909090909
E_unc_crit,gbm,value_task_pos,0007,0.7890844825514856
E_unc_crit,gbm,value_task_pos,0008,0.4857415188297541
E_unc_crit,gbm,value_task_pos,0009,0.7965998174398625
E_unc_crit,gbm,value_task_pos,0010,0.7604496047430831
E_unc_crit,gbm,value_task_pos,0011,0.5249217333992421
E_unc_crit,gbm,value_task_pos,0012,0.11964285714285715
E_unc_crit,gbm,value_task_pos,0013,0.5817839008363203
E_unc_crit,gbm,value_task_pos,0014,0.45191146881287725
E_unc_crit,gbm,value_task_pos,0015,0.6601877851877852
E_unc_crit,gbm,value_task_pos,0016,0.6677878907795806
E_unc_crit,gbm,value_task_pos,0017,0.49004683840749413
E_unc_crit,gbm,value_task_pos,0018,0.6348280963787515
E_unc_crit,gbm,value_task_pos,0019,0.6156137680924781
E_unc_crit,gbm,value_task_pos,0020,0.7287726942628905
F_all_visual,linear,value_task_pos,0000,0.6470370370370371
F_all_visual,linear,value_task_pos,0001,0.6216873532371687
F_all_visual,linear,value_task_pos,0002,0.5736679662118258
F_all_visual,linear,value_task_pos,0003,0.6885577165950997
F_all_visual,linear,value_task_pos,0004,0.5870734908136482
F_all_visual,linear,value_task_pos,0005,0.6947822141560799
F_all_visual,linear,value_task_pos,0006,0.7021590909090909
F_all_visual,linear,value_task_pos,0007,0.6574286599515653
F_all_visual,linear,value_task_pos,0008,0.4871615312791784
F_all_visual,linear,value_task_pos,0009,0.7874114046391752
F_all_visual,linear,value_task_pos,0010,0.7653162055335968
F_all_visual,linear,value_task_pos,0011,0.6270802438622509
F_all_visual,linear,value_task_pos,0012,0.22142857142857145
F_all_visual,linear,value_task_pos,0013,0.6252240143369175
F_all_visual,linear,value_task_pos,0014,0.5983903420523139
F_all_visual,linear,value_task_pos,0015,0.7224464724464724
F_all_visual,linear,value_task_pos,0016,0.7061733280569845
F_all_visual,linear,value_task_pos,0017,0.5608899297423887
F_all_visual,linear,value_task_pos,0018,0.6591517542623643
F_all_visual,linear,value_task_pos,0019,0.6477107146326457
F_all_visual,linear,value_task_pos,0020,0.6664415395787945
F_all_visual,tree,value_task_pos,0000,0.5914814814814815
F_all_visual,tree,value_task_pos,0001,0.6606738510566924
F_all_visual,tree,value_task_pos,0002,0.6537524366471734
F_all_visual,tree,value_task_pos,0003,0.5800707249305381
F_all_visual,tree,value_task_pos,0004,0.5737204724409448
F_all_visual,tree,value_task_pos,0005,0.6148593466424682
F_all_visual,tree,value_task_pos,0006,0.6163636363636364
F_all_visual,tree,value_task_pos,0007,0.6191076882220157
F_all_visual,tree,value_task_pos,0008,0.4362939620292561
F_all_visual,tree,value_task_pos,0009,0.7545203769329897
F_all_visual,tree,value_task_pos,0010,0.6517786561264822
F_all_visual,tree,value_task_pos,0011,0.4157398253419014
F_all_visual,tree,value_task_pos,0012,0.22232142857142856
F_all_visual,tree,value_task_pos,0013,0.6196983273596177
F_all_visual,tree,value_task_pos,0014,0.5782696177062374
F_all_visual,tree,value_task_pos,0015,0.6472446472446473
F_all_visual,tree,value_task_pos,0016,0.619360902255639
F_all_visual,tree,value_task_pos,0017,0.5344457455113192
F_all_visual,tree,value_task_pos,0018,0.6371177962519374
F_all_visual,tree,value_task_pos,0019,0.6454218340187158
F_all_visual,tree,value_task_pos,0020,0.6092665214233843
F_all_visual,gbm,value_task_pos,0000,0.6298148148148148
F_all_visual,gbm,value_task_pos,0001,0.6922802750754781
F_all_visual,gbm,value_task_pos,0002,0.7171052631578948
F_all_visual,gbm,value_task_pos,0003,0.4821924728466785
F_all_visual,gbm,value_task_pos,0004,0.6405511811023622
F_all_visual,gbm,value_task_pos,0005,0.736842105263158
F_all_visual,gbm,value_task_pos,0006,0.7701420454545455
F_all_visual,gbm,value_task_pos,0007,0.7123002699951313
F_all_visual,gbm,value_task_pos,0008,0.47321428571428564
F_all_visual,gbm,value_task_pos,0009,0.7463823560996563
F_all_visual,gbm,value_task_pos,0010,0.6030632411067194
F_all_visual,gbm,value_task_pos,0011,0.5768042511122096
F_all_visual,gbm,value_task_pos,0012,0.13214285714285715
F_all_visual,gbm,value_task_pos,0013,0.5922565710872163
F_all_visual,gbm,value_task_pos,0014,0.5336016096579477
F_all_visual,gbm,value_task_pos,0015,0.7013718263718264
F_all_visual,gbm,value_task_pos,0016,0.6339533043134151
F_all_visual,gbm,value_task_pos,0017,0.7460967993754878
F_all_visual,gbm,value_task_pos,0018,0.5674580808792448
F_all_visual,gbm,value_task_pos,0019,0.6719311595376097
F_all_visual,gbm,value_task_pos,0020,0.6792302106027596
G_all,linear,value_task_pos,0000,0.5920370370370371
G_all,linear,value_task_pos,0001,0.6097366655484737
G_all,linear,value_task_pos,0002,0.7015107212475634
G_all,linear,value_task_pos,0003,0.7029552917403386
G_all,linear,value_task_pos,0004,0.6386482939632545
G_all,linear,value_task_pos,0005,0.7338021778584392
G_all,linear,value_task_pos,0006,0.71
G_all,linear,value_task_pos,0007,0.6970869611953132
G_all,linear,value_task_pos,0008,0.5326408341114224
G_all,linear,value_task_pos,0009,0.7967340528350516
G_all,linear,value_task_pos,0010,0.8105731225296443
G_all,linear,value_task_pos,0011,0.4832344702586917
G_all,linear,value_task_pos,0012,0.22499999999999998
G_all,linear,value_task_pos,0013,0.6280988649940263
G_all,linear,value_task_pos,0014,0.5991951710261569
G_all,linear,value_task_pos,0015,0.7201357201357202
G_all,linear,value_task_pos,0016,0.600415512465374
G_all,linear,value_task_pos,0017,0.4607728337236534
G_all,linear,value_task_pos,0018,0.672361561223052
G_all,linear,value_task_pos,0019,0.6761810704918564
G_all,linear,value_task_pos,0020,0.66519244734931
G_all,tree,value_task_pos,0000,0.6036111111111111
G_all,tree,value_task_pos,0001,0.527559963099631
G_all,tree,value_task_pos,0002,0.6613060428849903
G_all,tree,value_task_pos,0003,0.5277847941399343
G_all,tree,value_task_pos,0004,0.6195866141732284
G_all,tree,value_task_pos,0005,0.7634528130671506
G_all,tree,value_task_pos,0006,0.6286647727272728
G_all,tree,value_task_pos,0007,0.7534097160308818
G_all,tree,value_task_pos,0008,0.3753501400560224
G_all,tree,value_task_pos,0009,0.7537820822594502
G_all,tree,value_task_pos,0010,0.6614624505928854
G_all,tree,value_task_pos,0011,0.4391992090954028
G_all,tree,value_task_pos,0012,0.20714285714285716
G_all,tree,value_task_pos,0013,0.6158527479091996
G_all,tree,value_task_pos,0014,0.3603621730382293
G_all,tree,value_task_pos,0015,0.6065724815724817
G_all,tree,value_task_pos,0016,0.6391966759002771
G_all,tree,value_task_pos,0017,0.5592310694769711
G_all,tree,value_task_pos,0018,0.6333133718472596
G_all,tree,value_task_pos,0019,0.640589078133601
G_all,tree,value_task_pos,0020,0.6418700072621641
G_all,gbm,value_task_pos,0000,0.6488888888888888
G_all,gbm,value_task_pos,0001,0.6635357262663535
G_all,gbm,value_task_pos,0002,0.6946068875893436
G_all,gbm,value_task_pos,0003,0.5208385956049507
G_all,gbm,value_task_pos,0004,0.7183070866141733
G_all,gbm,value_task_pos,0005,0.8104809437386569
G_all,gbm,value_task_pos,0006,0.7466193181818181
G_all,gbm,value_task_pos,0007,0.7592301028763649
G_all,gbm,value_task_pos,0008,0.4347572362278245
G_all,gbm,value_task_pos,0009,0.7717360663659794
G_all,gbm,value_task_pos,0010,0.7234189723320158
G_all,gbm,value_task_pos,0011,0.49756961608172684
G_all,gbm,value_task_pos,0012,0.08571428571428572
G_all,gbm,value_task_pos,0013,0.5916965352449224
G_all,gbm,value_task_pos,0014,0.5661971830985916
G_all,gbm,value_task_pos,0015,0.6368170118170118
G_all,gbm,value_task_pos,0016,0.5928967154728928
G_all,gbm,value_task_pos,0017,0.6623731459797033
G_all,gbm,value_task_pos,0018,0.6621635902494011
G_all,gbm,value_task_pos,0019,0.6705509503610401
G_all,gbm,value_task_pos,0020,0.6264197530864198
H_visual_plus_stakes,linear,value_task_pos,0000,0.6355555555555555
H_visual_plus_stakes,linear,value_task_pos,0001,0.6211212680308621
H_visual_plus_stakes,linear,value_task_pos,0002,0.5709064327485381
H_visual_plus_stakes,linear,value_task_pos,0003,0.6928517302349079
H_visual_plus_stakes,linear,value_task_pos,0004,0.5877952755905511
H_visual_plus_stakes,linear,value_task_pos,0005,0.6930580762250454
H_visual_plus_stakes,linear,value_task_pos,0006,0.7050000000000001
H_visual_plus_stakes,linear,value_task_pos,0007,0.6286523638800893
H_visual_plus_stakes,linear,value_task_pos,0008,0.48712262682850915
H_visual_plus_stakes,linear,value_task_pos,0009,0.7860153565292096
H_visual_plus_stakes,linear,value_task_pos,0010,0.7651679841897233
H_visual_plus_stakes,linear,value_task_pos,0011,0.627698138078761
H_visual_plus_stakes,linear,value_task_pos,0012,0.23214285714285715
H_visual_plus_stakes,linear,value_task_pos,0013,0.623805256869773
H_visual_plus_stakes,linear,value_task_pos,0014,0.6000000000000001
H_visual_plus_stakes,linear,value_task_pos,0015,0.7177372177372178
H_visual_plus_stakes,linear,value_task_pos,0016,0.70607439651761
H_visual_plus_stakes,linear,value_task_pos,0017,0.5560109289617486
H_visual_plus_stakes,linear,value_task_pos,0018,0.655276877553896
H_visual_plus_stakes,linear,value_task_pos,0019,0.6454319528543211
H_visual_plus_stakes,linear,value_task_pos,0020,0.666877269426289
H_visual_plus_stakes,tree,value_task_pos,0000,0.5914814814814815
H_visual_plus_stakes,tree,value_task_pos,0001,0.6606738510566924
H_visual_plus_stakes,tree,value_task_pos,0002,0.6537524366471734
H_visual_plus_stakes,tree,value_task_pos,0003,0.5800707249305381
H_visual_plus_stakes,tree,value_task_pos,0004,0.5737204724409448
H_visual_plus_stakes,tree,value_task_pos,0005,0.6148593466424682
H_visual_plus_stakes,tree,value_task_pos,0006,0.6163636363636364
H_visual_plus_stakes,tree,value_task_pos,0007,0.6191076882220157
H_visual_plus_stakes,tree,value_task_pos,0008,0.4362939620292561
H_visual_plus_stakes,tree,value_task_pos,0009,0.7545203769329897
H_visual_plus_stakes,tree,value_task_pos,0010,0.6517786561264822
H_visual_plus_stakes,tree,value_task_pos,0011,0.4157398253419014
H_visual_plus_stakes,tree,value_task_pos,0012,0.22232142857142856
H_visual_plus_stakes,tree,value_task_pos,0013,0.6196983273596177
H_visual_plus_stakes,tree,value_task_pos,0014,0.5782696177062374
H_visual_plus_stakes,tree,value_task_pos,0015,0.6472446472446473
H_visual_plus_stakes,tree,value_task_pos,0016,0.619360902255639
H_visual_plus_stakes,tree,value_task_pos,0017,0.5344457455113192
H_visual_plus_stakes,tree,value_task_pos,0018,0.6371177962519374
H_visual_plus_stakes,tree,value_task_pos,0019,0.6454218340187158
H_visual_plus_stakes,tree,value_task_pos,0020,0.6092665214233843
H_visual_plus_stakes,gbm,value_task_pos,0000,0.6407407407407408
H_visual_plus_stakes,gbm,value_task_pos,0001,0.6823423347869843
H_visual_plus_stakes,gbm,value_task_pos,0002,0.7057342430149447
H_visual_plus_stakes,gbm,value_task_pos,0003,0.44506188431422083
H_visual_plus_stakes,gbm,value_task_pos,0004,0.6127952755905511
H_visual_plus_stakes,gbm,value_task_pos,0005,0.7465517241379311
H_visual_plus_stakes,gbm,value_task_pos,0006,0.7238352272727273
H_visual_plus_stakes,gbm,value_task_pos,0007,0.709929118374212
H_visual_plus_stakes,gbm,value_task_pos,0008,0.47807734204793034
H_visual_plus_stakes,gbm,value_task_pos,0009,0.7227032323883162
H_visual_plus_stakes,gbm,value_task_pos,0010,0.653903162055336
H_visual_plus_stakes,gbm,value_task_pos,0011,0.5776898994892075
H_visual_plus_stakes,gbm,value_task_pos,0012,0.13749999999999998
H_visual_plus_stakes,gbm,value_task_pos,0013,0.5828853046594982
H_visual_plus_stakes,gbm,value_task_pos,0014,0.5368209255533198
H_visual_plus_stakes,gbm,value_task_pos,0015,0.7292763542763543
H_visual_plus_stakes,gbm,value_task_pos,0016,0.6467154728927582
H_visual_plus_stakes,gbm,value_task_pos,0017,0.6779859484777517
