track,geometry,system,target,signal,budget_level,budget_per_frame,n_frames,feasible,overhead,overhead_source,escalated_frac,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,note,row_type,n_cells
nuScenes,mono,brake,J,PKL,0.2,16.5801677512718,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,TIP,0.2,16.5801677512718,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,random,0.3,18.51529400119034,955.0,True,0.0,none,0.3,0.1058103198363076,-0.2699419542096368,0.232082609534152,0.0,0.0,0.0,,cell,
nuScenes,mono,brake,J,oracle,0.3,18.51529400119034,955.0,True,0.0,none,0.3,1.0,1.0,1.0,0.9173659884157672,0.767917390465848,1.2699419542096366,,cell,
nuScenes,mono,brake,J,gate_ridge,0.3,18.51529400119034,955.0,True,3.925717499981829,measured,0.0971337787316416,0.1587450262489235,-0.0903391501909366,0.4773608969159209,0.0974986140583225,-0.1564086346760932,0.4095384497191464,,cell,
nuScenes,mono,brake,J,gate_gbm,0.3,18.51529400119034,955.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.0826340115842329,-0.2320826095341521,0.2699419542096367,,cell,
nuScenes,mono,brake,J,uncertainty,0.3,18.51529400119034,955.0,True,0.2944104999755836,measured,0.2847859797267503,0.1626396505159247,-0.4928124718550795,0.5369269586036135,-0.0130595545828038,-0.2987641969208298,0.3971949903991996,,cell,
nuScenes,mono,brake,J,criticality_cheap,0.3,18.51529400119034,955.0,True,1.4709314999947765,measured,0.2239878276646448,0.3258722280668848,0.0181131837578077,0.6897244832761358,0.2835191622579499,-0.0813798336157653,0.6153345400686205,,cell,
nuScenes,mono,brake,J,gate_gbm_batched,0.3,18.51529400119034,955.0,True,3.5357949274881264,measured,0.1172835013923785,0.1432058063589544,-0.2048680981451663,0.5044033870602158,0.0658273276660509,-0.2320517395481578,0.505999718926725,,cell,
nuScenes,mono,brake,J,R1_mlp_reg,0.3,18.51529400119034,955.0,True,0.6491920000541995,measured,0.2664522146768704,0.0752837360307255,-0.2062088416722349,0.3662430515104586,0.0083301359802303,-0.2323985431363756,0.3377788071459071,,cell,
nuScenes,mono,brake,J,R1_mlp_clf,0.3,18.51529400119034,955.0,True,0.6491920000541995,measured,0.2664522146768704,0.2174759993932421,-0.2704731255527072,0.4088830387469149,0.0850037058443415,-0.2044434453956737,0.3377623275785713,,cell,
nuScenes,mono,brake,J,R1_gbm_reg,0.3,18.51529400119034,955.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0826340115842329,-0.2320826095341521,0.2699419542096367,,cell,
nuScenes,mono,brake,J,R1_gbm_clf,0.3,18.51529400119034,955.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0826340115842329,-0.2320826095341521,0.2699419542096367,,cell,
nuScenes,mono,brake,J,R2_cnn_clf,0.3,18.51529400119034,955.0,True,9.765887999975575,measured,0.0,0.0,0.0,0.0,-0.0826340115842329,-0.2320826095341521,0.2699419542096367,,cell,
nuScenes,mono,brake,J,criticality_gt,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,dE_exact,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,dE_E6_risk_weighted,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,PKL,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,TIP,0.3,18.51529400119034,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,random,0.5,22.38554650102742,955.0,True,0.0,none,0.5,0.1764738551116041,-0.4511141188652999,0.3873232336937382,0.0,0.0,0.0,,cell,
nuScenes,mono,brake,J,oracle,0.5,22.38554650102742,955.0,True,0.0,none,0.5,1.0,1.0,1.0,0.8621273032796886,0.6126767663062618,1.4511141188652998,,cell,
nuScenes,mono,brake,J,gate_ridge,0.5,22.38554650102742,955.0,True,3.925717499981829,measured,0.2971337787316417,0.2400741821369931,-0.1492076215284475,0.6582088400061056,0.1316515684644697,-0.2400928473153122,0.5630897183017639,,cell,
nuScenes,mono,brake,J,gate_gbm,0.5,22.38554650102742,955.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.1378726967203113,-0.3873232336937383,0.4511141188652997,,cell,
nuScenes,mono,brake,J,uncertainty,0.5,22.38554650102742,955.0,True,0.2944104999755836,measured,0.4847859797267503,0.0889170708797301,-0.6988344353502955,0.6081886452806806,-0.0532806645363831,-0.3863400831724722,0.3417503352934106,,cell,
nuScenes,mono,brake,J,criticality_cheap,0.5,22.38554650102742,955.0,True,1.4709314999947765,measured,0.4239878276646448,0.3760236474976978,0.0024226949774071,0.666087518905114,0.2714574164668523,0.0006976852678882,0.6249864144880871,,cell,
nuScenes,mono,brake,J,gate_gbm_batched,0.5,22.38554650102742,955.0,True,3.5357949274881264,measured,0.3172835013923785,0.3110953988559413,-0.1315074738471734,0.5592686183718045,0.1470190865244424,-0.1072202813883387,0.5967720031543546,,cell,
nuScenes,mono,brake,J,R1_mlp_reg,0.5,22.38554650102742,955.0,True,0.6491920000541995,measured,0.4664522146768704,0.093488539525264,-0.4609462900091405,0.3565152781978131,-0.0715501470917166,-0.2792724109134201,0.1993754789644309,,cell,
nuScenes,mono,brake,J,R1_mlp_clf,0.5,22.38554650102742,955.0,True,0.6491920000541995,measured,0.4664522146768704,0.1374600734290434,-0.6368570327515453,0.4357775313459699,-0.051929117916995,-0.3142906323682567,0.1649643733240627,,cell,
nuScenes,mono,brake,J,R1_gbm_reg,0.5,22.38554650102742,955.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.1378726967203113,-0.3873232336937383,0.4511141188652997,,cell,
nuScenes,mono,brake,J,R1_gbm_clf,0.5,22.38554650102742,955.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.1378726967203113,-0.3873232336937383,0.4511141188652997,,cell,
nuScenes,mono,brake,J,R2_cnn_clf,0.5,22.38554650102742,955.0,True,9.765887999975575,measured,0.0,0.0,0.0,0.0,-0.1378726967203113,-0.3873232336937383,0.4511141188652997,,cell,
nuScenes,mono,brake,J,criticality_gt,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,dE_exact,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,dE_E6_risk_weighted,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,PKL,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,brake,J,TIP,0.5,22.38554650102742,955.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,random,0.1,14.645041501353262,752.0,True,0.0,none,0.1,0.0520042395105769,-0.0231510559556016,0.0794684950058451,0.0,0.0,0.0,,cell,
nuScenes,mono,plan_ade,JC_ade,oracle,0.1,14.645041501353262,752.0,True,0.0,none,0.1,1.0,1.0,1.0,0.9562445316317674,0.9205315049941548,1.0231510559556016,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.1,14.645041501353262,752.0,True,3.925717499981829,measured,0.0,0.0,0.0,0.0,-0.0437554683682326,-0.0794684950058451,0.0231510559556015,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.1,14.645041501353262,752.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.0437554683682326,-0.0794684950058451,0.0231510559556015,,cell,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.1,14.645041501353262,752.0,True,0.2944104999755836,measured,0.0847859797267502,-0.0377247580608663,-0.2186100970609313,0.0777809761607901,-0.0984440862442123,-0.2244145605659067,0.0409453809783124,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.1,14.645041501353262,752.0,True,1.4709314999947765,measured,0.0239878276646448,-0.0020724809043272,-0.082160448494759,0.0617178553754294,-0.0473252523739192,-0.1173304516861532,0.0517305312865505,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.1,14.645041501353262,752.0,True,3.5357949274881264,measured,0.0,0.0,0.0,0.0,-0.0437554683682326,-0.0794684950058451,0.0231510559556015,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,0.0426116213136069,-0.1526000871819179,0.1696578149644925,-0.0089450630013489,-0.1634111884711748,0.1243605805879943,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,-0.0127468171591221,-0.1338411848068837,0.1396702986898298,-0.0499131360773864,-0.1501891556967673,0.0859639336387339,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.1,14.645041501353262,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0437554683682326,-0.0794684950058451,0.0231510559556015,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.1,14.645041501353262,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0437554683682326,-0.0794684950058451,0.0231510559556015,,cell,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.1,14.645041501353262,752.0,True,9.765887999975575,measured,0.0,0.0,0.0,0.0,-0.0437554683682326,-0.0794684950058451,0.0231510559556015,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,PKL,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,TIP,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,random,0.2,16.5801677512718,752.0,True,0.0,none,0.2,0.0925793250757036,-0.0396481111263801,0.1430429918235186,0.0,0.0,0.0,,cell,
nuScenes,mono,plan_ade,JC_ade,oracle,0.2,16.5801677512718,752.0,True,0.0,none,0.2,1.0,1.0,1.0,0.9221065614644997,0.8569570081764813,1.03964811112638,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.2,16.5801677512718,752.0,True,3.925717499981829,measured,0.0,0.0,0.0,0.0,-0.0778934385355003,-0.1430429918235186,0.0396481111263799,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.2,16.5801677512718,752.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.0778934385355003,-0.1430429918235186,0.0396481111263799,,cell,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.2,16.5801677512718,752.0,True,0.2944104999755836,measured,0.1847859797267503,-0.0600225690563807,-0.2290393032879469,0.0668031487664324,-0.1275727600863565,-0.2440663749918369,0.006208835269573,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.2,16.5801677512718,752.0,True,1.4709314999947765,measured,0.1239878276646448,-0.0235212070124212,-0.1913904503351961,0.0912073662358785,-0.1088827764907815,-0.2139448878872632,0.0276479173125079,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.2,16.5801677512718,752.0,True,3.5357949274881264,measured,0.0172835013923785,0.0040594055876311,-0.0124179474151711,0.02525664611313,-0.0711805597016798,-0.1428122998963999,0.049862285750311,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.2,16.5801677512718,752.0,True,0.6491920000541995,measured,0.1664522146768704,0.1355009947979858,-0.1415400058035677,0.2921212145063259,0.0312594021443973,-0.1493826309758893,0.1740394436865842,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.2,16.5801677512718,752.0,True,0.6491920000541995,measured,0.1664522146768704,0.1336884783607576,-0.0251315817035886,0.2338367694122274,0.038853280518801,-0.0784263774632172,0.1897035443069756,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.2,16.5801677512718,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0778934385355003,-0.1430429918235186,0.0396481111263799,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.2,16.5801677512718,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0778934385355003,-0.1430429918235186,0.0396481111263799,,cell,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.2,16.5801677512718,752.0,True,9.765887999975575,measured,0.0,0.0,0.0,0.0,-0.0778934385355003,-0.1430429918235186,0.0396481111263799,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,PKL,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,TIP,0.2,16.5801677512718,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,random,0.3,18.51529400119034,752.0,True,0.0,none,0.3,0.136119387314042,-0.0586205768048962,0.2105166767182447,0.0,0.0,0.0,,cell,
nuScenes,mono,plan_ade,JC_ade,oracle,0.3,18.51529400119034,752.0,True,0.0,none,0.3,1.0,1.0,1.0,0.8859073993451566,0.7894833232817552,1.058620576804896,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.3,18.51529400119034,752.0,True,3.925717499981829,measured,0.0971337787316416,-0.0208849502609584,-0.0947826792520751,0.035751255031,-0.135348597331489,-0.2380164016210433,0.0332869385734953,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.3,18.51529400119034,752.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.1140926006548433,-0.2105166767182447,0.058620576804896,,cell,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.3,18.51529400119034,752.0,True,0.2944104999755836,measured,0.2847859797267503,-0.0509750786602982,-0.279441592368048,0.1048094460354962,-0.1679161909105116,-0.2931755685583836,0.0192048752094592,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.3,18.51529400119034,752.0,True,1.4709314999947765,measured,0.2239878276646448,-0.0268793127520787,-0.2345903792590807,0.0761179679715988,-0.1589979414346763,-0.2716693575122463,-0.0053945291350562,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.3,18.51529400119034,752.0,True,3.5357949274881264,measured,0.1172835013923785,-0.001330324454835,-0.1359691954757118,0.0863453111231641,-0.128435938582289,-0.2106722088222745,0.0094478370952873,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.3,18.51529400119034,752.0,True,0.6491920000541995,measured,0.2664522146768704,0.2188322249045566,-0.2514072711952168,0.4694808932437279,0.0455963184481893,-0.2270539343230351,0.2715729671804211,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.3,18.51529400119034,752.0,True,0.6491920000541995,measured,0.2664522146768704,0.2437705452256831,0.0353624846615518,0.3516867002454254,0.0982802529484236,-0.0473295568740466,0.2363470798718402,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.3,18.51529400119034,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.1140926006548433,-0.2105166767182447,0.058620576804896,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.3,18.51529400119034,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.1140926006548433,-0.2105166767182447,0.058620576804896,,cell,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.3,18.51529400119034,752.0,True,9.765887999975575,measured,0.0,0.0,0.0,0.0,-0.1140926006548433,-0.2105166767182447,0.058620576804896,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,PKL,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,TIP,0.3,18.51529400119034,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,random,0.5,22.38554650102742,752.0,True,0.0,none,0.5,0.2274706205781324,-0.0976279027356818,0.3508363156106305,0.0,0.0,0.0,,cell,
nuScenes,mono,plan_ade,JC_ade,oracle,0.5,22.38554650102742,752.0,True,0.0,none,0.5,1.0,1.0,1.0,0.8097005442760292,0.6491636843893696,1.0976279027356814,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_ridge,0.5,22.38554650102742,752.0,True,3.925717499981829,measured,0.2971337787316417,0.076223284104744,-0.1358827917823163,0.2011044361417509,-0.1273983366579483,-0.2968990426306171,0.1344059487545983,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.5,22.38554650102742,752.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.1902994557239707,-0.3508363156106305,0.0976279027356814,,cell,
nuScenes,mono,plan_ade,JC_ade,uncertainty,0.5,22.38554650102742,752.0,True,0.2944104999755836,measured,0.4847859797267503,0.0306986237333404,-0.2271382961649186,0.2834819223477819,-0.1343504296157057,-0.3444074393319187,0.0971294145668314,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_cheap,0.5,22.38554650102742,752.0,True,1.4709314999947765,measured,0.4239878276646448,-0.0208505083424032,-0.2877575144767948,0.1337427091055353,-0.2167785092487557,-0.3535935248196341,-0.0129552291241621,,cell,
nuScenes,mono,plan_ade,JC_ade,gate_gbm_batched,0.5,22.38554650102742,752.0,True,3.5357949274881264,measured,0.3172835013923785,0.1519497142723357,-0.0728050279365273,0.2526191569429765,-0.063091098160664,-0.1926025969226531,0.1681216053657294,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.5,22.38554650102742,752.0,True,0.6491920000541995,measured,0.4664522146768704,0.265418713772359,-0.2782410265075005,0.5287639754583541,0.0089034437815953,-0.2563332943579388,0.1925656550324673,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.5,22.38554650102742,752.0,True,0.6491920000541995,measured,0.4664522146768704,0.406262310117356,-0.0150213376508252,0.5610597695717398,0.144679993931715,-0.0420183270192704,0.2492402710824039,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.5,22.38554650102742,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.1902994557239707,-0.3508363156106305,0.0976279027356814,,cell,
nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.5,22.38554650102742,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.1902994557239707,-0.3508363156106305,0.0976279027356814,,cell,
nuScenes,mono,plan_ade,JC_ade,R2_cnn_clf,0.5,22.38554650102742,752.0,True,9.765887999975575,measured,0.0,0.0,0.0,0.0,-0.1902994557239707,-0.3508363156106305,0.0976279027356814,,cell,
nuScenes,mono,plan_ade,JC_ade,criticality_gt,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_exact,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,dE_E6_risk_weighted,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,PKL,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_ade,JC_ade,TIP,0.5,22.38554650102742,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_fde,JC_fde,random,0.1,14.645041501353262,752.0,True,0.0,none,0.1,0.0357504422036414,-0.0343346314746171,0.0730795563624456,0.0,0.0,0.0,,cell,
nuScenes,mono,plan_fde,JC_fde,oracle,0.1,14.645041501353262,752.0,True,0.0,none,0.1,1.0,1.0,1.0,0.9684128545523192,0.9269204436375544,1.0343346314746171,,cell,
nuScenes,mono,plan_fde,JC_fde,gate_ridge,0.1,14.645041501353262,752.0,True,3.925717499981829,measured,0.0,0.0,0.0,0.0,-0.0315871454476809,-0.0730795563624456,0.034334631474617,,cell,
nuScenes,mono,plan_fde,JC_fde,gate_gbm,0.1,14.645041501353262,752.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.0315871454476809,-0.0730795563624456,0.034334631474617,,cell,
nuScenes,mono,plan_fde,JC_fde,uncertainty,0.1,14.645041501353262,752.0,True,0.2944104999755836,measured,0.0847859797267502,-0.0698180604221933,-0.2869188855212151,0.0271096792006568,-0.1286685737969742,-0.2718225158076857,-0.0134769195785444,,cell,
nuScenes,mono,plan_fde,JC_fde,criticality_cheap,0.1,14.645041501353262,752.0,True,1.4709314999947765,measured,0.0239878276646448,-0.0044111628855466,-0.0515980751123803,0.0304063616911206,-0.0377073905705239,-0.0777061607932038,0.0313688569513339,,cell,
nuScenes,mono,plan_fde,JC_fde,gate_gbm_batched,0.1,14.645041501353262,752.0,True,3.5357949274881264,measured,0.0,0.0,0.0,0.0,-0.0315871454476809,-0.0730795563624456,0.034334631474617,,cell,
nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,0.1583150604770689,0.0370578229106555,0.2695776817981959,0.1196362826995997,0.0113764482149988,0.258276908950778,,cell,
nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,0.1,14.645041501353262,752.0,True,0.6491920000541995,measured,0.0664522146768704,0.0763459113155755,-0.0102655914714712,0.1423349541352562,0.038759458942347,-0.0293436891191013,0.1041741454817291,,cell,
nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,0.1,14.645041501353262,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0315871454476809,-0.0730795563624456,0.034334631474617,,cell,
nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,0.1,14.645041501353262,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0315871454476809,-0.0730795563624456,0.034334631474617,,cell,
nuScenes,mono,plan_fde,JC_fde,R2_cnn_clf,0.1,14.645041501353262,752.0,True,9.765887999975575,measured,0.0,0.0,0.0,0.0,-0.0315871454476809,-0.0730795563624456,0.034334631474617,,cell,
nuScenes,mono,plan_fde,JC_fde,criticality_gt,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_fde,JC_fde,dE_exact,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_fde,JC_fde,dE_E6_risk_weighted,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_fde,JC_fde,PKL,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_fde,JC_fde,TIP,0.1,14.645041501353262,752.0,False,,,,,,,,,,needs FULL on every frame: >= 32.06 ms per frame before computing the metric,cell,
nuScenes,mono,plan_fde,JC_fde,random,0.2,16.5801677512718,752.0,True,0.0,none,0.2,0.0694742686527621,-0.067757679543207,0.1383868509245318,0.0,0.0,0.0,,cell,
nuScenes,mono,plan_fde,JC_fde,oracle,0.2,16.5801677512718,752.0,True,0.0,none,0.2,1.0,1.0,1.0,0.9393776549044688,0.8616131490754682,1.0677576795432069,,cell,
nuScenes,mono,plan_fde,JC_fde,gate_ridge,0.2,16.5801677512718,752.0,True,3.925717499981829,measured,0.0,0.0,0.0,0.0,-0.0606223450955311,-0.1383868509245318,0.0677576795432069,,cell,
nuScenes,mono,plan_fde,JC_fde,gate_gbm,0.2,16.5801677512718,752.0,True,21.37658250001095,measured,0.0,0.0,0.0,0.0,-0.0606223450955311,-0.1383868509245318,0.0677576795432069,,cell,
nuScenes,mono,plan_fde,JC_fde,uncertainty,0.2,16.5801677512718,752.0,True,0.2944104999755836,measured,0.1847859797267503,-0.1059970398288093,-0.2982671826110595,0.0140407603892275,-0.1683107798738383,-0.2762022779863563,-0.0508687770769039,,cell,
nuScenes,mono,plan_fde,JC_fde,criticality_cheap,0.2,16.5801677512718,752.0,True,1.4709314999947765,measured,0.1239878276646448,0.0142341029185311,-0.1013166030854162,0.1155350085537952,-0.057793769782148,-0.1625950034697638,0.0959767824682047,,cell,
nuScenes,mono,plan_fde,JC_fde,gate_gbm_batched,0.2,16.5801677512718,752.0,True,3.5357949274881264,measured,0.0172835013923785,0.0014418987627763,-0.0145574328506973,0.0260236306070583,-0.0573859486619445,-0.1372508664392477,0.0689572186181181,,cell,
nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,0.2,16.5801677512718,752.0,True,0.6491920000541995,measured,0.1664522146768704,0.1774871854926369,-0.1238178274835747,0.3323442043316963,0.098309464358473,-0.0971046173977495,0.2298733724124682,,cell,
nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,0.2,16.5801677512718,752.0,True,0.6491920000541995,measured,0.1664522146768704,0.1251054452424611,-0.0765530052903471,0.2331914986357738,0.0551568357161285,-0.0586460636214314,0.1542037979672223,,cell,
nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,0.2,16.5801677512718,752.0,True,15.909292499998172,measured,0.0,0.0,0.0,0.0,-0.0606223450955311,-0.1383868509245318,0.0677576795432069,,cell,
