section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.1,0.04286911694738491,0.0428691169473849,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.2,0.12946009691516053,0.1294600969151605,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.3,0.015940755471664358,0.0159407554716643,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.5,-0.07973565133000167,-0.0797356513300016,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.1,-0.006055780749928393,-0.0060557807499283,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.2,-0.0876631573260989,-0.0876631573260989,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.3,-0.10997589205482439,-0.1099758920548243,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.5,-0.10190280629748319,-0.1019028062974831,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.1,-0.036174471972910655,-0.0361744719729106,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.2,-0.08862678428983851,-0.0886267842898385,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.3,-0.11746974241929897,-0.1174697424192989,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.5,-0.04283912125194326,-0.0428391212519432,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.1,0.007986715146661048,0.007986715146661,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.2,0.003921126837828281,0.0039211268378282,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.3,0.12242993106565012,0.1224299310656501,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.5,-0.0588894042908125,-0.0588894042908125,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.1,-0.07218740175114233,-0.0721874017511423,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.2,-0.07875323658054138,-0.0787532365805413,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.3,-0.21596387187298555,-0.2159638718729855,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.5,-0.18408819723648628,-0.1840881972364862,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.1,0.03393353763790466,0.0339335376379046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.2,-0.16831572946199524,-0.1683157294619952,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.3,-0.17088997243727758,-0.1708899724372775,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.5,-0.18120174010225484,-0.1812017401022548,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.1,-0.02043939317198417,-0.0204393931719841,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.2,-0.06517817358275424,-0.0651781735827542,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.3,-0.09059214850666802,-0.090592148506668,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.5,-0.09013428303460254,-0.0901342830346025,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.1,-0.17267283630325783,-0.1726728363032578,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.2,-0.07126991128476734,-0.0712699112847673,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.3,-0.07026499472169319,-0.0702649947216931,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.5,-0.0234710514627729,-0.0234710514627729,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.1,0.0038457712953036778,0.0038457712953036,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.2,-0.08372217133918496,-0.0837221713391849,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.3,-0.011465363875793062,-0.011465363875793,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.5,0.1113707388787408,0.1113707388787408,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.1,-0.14090610717020552,-0.1409061071702055,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.2,-0.13478833453055686,-0.1347883345305568,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.3,-0.1098889416299879,-0.1098889416299879,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.5,-0.06305355162816806,-0.063053551628168,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.1,0.04682033787815226,0.0468203378781522,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.2,-0.06034190950035627,-0.0603419095003562,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.3,-0.04646948307589533,-0.0464694830758953,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.5,0.1468691332098433,0.1468691332098433,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.1,-0.050338350683062624,-0.0503383506830626,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.2,0.04638566028854274,0.0463856602885427,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.3,0.04095296669368383,0.0409529666936838,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.5,0.0343596119971833,0.0343596119971833,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.1,-0.11433396141315035,-0.1143339614131503,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.2,-0.10987772467015096,-0.1098777246701509,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.3,-0.1252196608219153,-0.1252196608219153,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.5,-0.019579642128692273,-0.0195796421286922,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.1,-0.020150582133952228,-0.0201505821339522,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.2,-0.06382007457371967,-0.0638200745737196,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.3,-0.05037431747308483,-0.0503743174730848,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.5,-0.029236786140526026,-0.029236786140526,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.1,0.07788934436748517,0.0778893443674851,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.2,-0.020021842493004757,-0.0200218424930047,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.3,-0.05169433644422862,-0.0516943364442286,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.5,0.06741098952530465,0.0674109895253046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.1,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.3,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.1,0.022370189037775195,0.0223701890377751,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.2,0.004574542845973866,0.0045745428459738,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.3,0.01167058338497255,0.0116705833849725,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.5,0.13717791087312253,0.1371779108731225,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.1,-0.030762323119358254,-0.0307623231193582,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.2,-0.17238272971552923,-0.1723827297155292,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.3,-0.1678562657231391,-0.1678562657231391,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.5,-0.024270109155837483,-0.0242701091558374,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.1,-0.2610486425562136,-0.2610486425562136,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.2,-0.028861191376594316,-0.0288611913765943,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.3,-0.03132098130407317,-0.0313209813040731,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.5,0.05535129088845163,0.0553512908884516,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.1,-0.11168387050497665,-0.1116838705049766,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.2,0.01862243546846725,0.0186224354684672,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.3,0.20574205044724872,0.2057420504472487,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.5,0.20574205044724872,0.2057420504472487,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.1,-0.16547572197273744,-0.1654757219727374,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.2,-0.019840595309027733,-0.0198405953090277,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.3,0.1100886436859566,0.1100886436859566,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.5,0.1100886436859566,0.1100886436859566,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.1,0.03367519414199129,0.0336751941419912,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.2,0.14679589227819112,0.1467958922781911,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.3,0.09324411287299117,0.0932441128729911,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.5,0.06563601715089662,0.0656360171508966,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.1,0.03367519414199129,0.0336751941419912,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.2,0.14679589227819112,0.1467958922781911,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.3,0.09324411287299117,0.0932441128729911,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.5,0.06563601715089662,0.0656360171508966,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.1,0.11264779770975138,0.1126477977097513,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.2,0.06677844254072307,0.066778442540723,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.3,0.03860634912120004,0.0386063491212,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.5,0.08799580940489687,0.0879958094048968,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.1,0.029125935835332174,0.0291259358353321,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.2,0.002931531974420513,0.0029315319744205,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.3,-0.0008684342884502063,-0.0008684342884502,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.5,0.09507121222572489,0.0950712122257248,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.1,0.041920476030869624,0.0419204760308696,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.2,0.022374210471713753,0.0223742104717137,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.3,0.19038770779817826,0.1903877077981782,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.5,0.06189038042883243,0.0618903804288324,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.1,0.09051897295574332,0.0905189729557433,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.2,0.19255122056341667,0.1925512205634166,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.3,-0.018027159229067936,-0.0180271592290679,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.5,0.04083457637007623,0.0408345763700762,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.1,0.13041712950915102,0.130417129509151,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.2,0.010909282855307827,0.0109092828553078,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.3,0.005382330529667926,0.0053823305296679,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.5,0.0365152514121116,0.0365152514121116,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.1,0.054984925413898364,0.0549849254138983,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.2,-0.001202365573164527,-0.0012023655731645,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.3,0.038356602903460296,0.0383566029034602,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.5,0.06785857186158349,0.0678585718615834,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.1,-0.12013404266694469,-0.1201340426669446,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.2,-0.04858658947228308,-0.048586589472283,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.3,0.044631552918038706,0.0446315529180387,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.5,0.11510846337195836,0.1151084633719583,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.1,0.05588855650660879,0.0558885565066087,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.2,-0.013077775202718649,-0.0130777752027186,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.3,0.0011076805142467782,0.0011076805142467,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.5,0.20485184769345785,0.2048518476934578,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.1,-0.17027269474420517,-0.1702726947442051,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.2,-0.21301692640251485,-0.2130169264025148,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.3,-0.160377899918356,-0.160377899918356,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.5,-0.12221890696199544,-0.1222189069619954,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.1,0.08628802436548957,0.0862880243654895,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.2,0.10705249163704837,0.1070524916370483,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.3,0.18713002707693946,0.1871300270769394,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.5,0.17117351668820138,0.1711735166882013,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.1,0.20489331026795266,0.2048933102679526,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.2,0.18186591110092737,0.1818659111009273,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.3,0.12983224588112652,0.1298322458811265,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.5,0.18183942136706,0.18183942136706,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.1,0.07029598374748897,0.0702959837474889,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.2,-0.04939200307473224,-0.0493920030747322,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.3,-0.012000292672340393,-0.0120002926723403,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.5,0.30937688898056454,0.3093768889805645,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
