group,track,geometry,trained_for,evaluated_on,diagonal,signal,quota,coverage,n_test_frames,n_test_units,gain,gain_random,delta_vs_random,gain_share_all_cheap,ndg,official_ndg,matches_3dp,undefined_reason,ndg_diag,transfer_regret,delta_lo_all_draws,delta_hi_all_draws,beats_random_all_draws,delta_lo_filtered,beats_random_filtered,draws_dropped_by_filter,delta_share_lo_all_draws,n_entries,median_transfer_regret,off_diag_beating_random_all_draws,off_diag_beating_random_filtered,diag_beating_random_all_draws,n_diag_entries
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_mlp_reg,0.5,1.0,955.0,24.0,26.037690868211097,10.438354626703637,15.59933624150746,0.10245676806309126,0.515715759019793,0.515715759019793,True,,0.515715759019793,0.0,-0.24503083938777503,36.498865851166876,False,-0.24612704568819524,False,6.0,-0.0009641818088449662,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_mlp_clf,0.1,1.0,955.0,24.0,1.7971084520901603,2.0964059501329477,-0.2992974980427874,0.007071515089105625,0.035594444764764865,0.0355944447647648,True,,0.035594444764764865,0.0,-11.919361712186198,14.954489819092554,False,-11.943549214262276,False,6.0,-0.04690198084717698,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_mlp_clf,0.2,1.0,955.0,24.0,6.600078713060534,4.170974338285344,2.42910437477519,0.025970917979050746,0.13072451855751852,0.1307245185575185,True,,0.13072451855751852,0.0,-7.446831802600161,15.937783228952082,False,-7.467641714247417,False,6.0,-0.029302841126183032,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_mlp_clf,0.3,1.0,955.0,24.0,7.499939887319182,6.2455427264377406,1.2543971608814415,0.02951181828724822,0.14854762702148058,0.1485476270214805,True,,0.14854762702148058,0.0,-11.852681029580845,18.760533508583933,False,-11.880557263690411,False,6.0,-0.04663959631904947,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_mlp_clf,0.5,1.0,955.0,24.0,7.368725286586191,10.438354626703637,-3.069629340117446,0.02899549662178884,0.14594872384861474,0.1459487238486147,True,,0.14594872384861474,0.0,-20.595949531052806,21.33240675012184,False,-20.61699897915073,False,6.0,-0.08104383890349146,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.1,1.0,955.0,24.0,2.4211771965080215,2.0964059501329477,0.3247712463750738,0.009527188555922475,0.047955067979664354,0.0479550679796643,True,,0.047955067979664354,0.0,-11.096260942855833,15.107568846822566,False,-11.115973179688783,False,6.0,-0.043663128176151804,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.2,1.0,955.0,24.0,16.016416582062753,4.170974338285344,11.84544224377741,0.06302364857375678,0.31722929948753875,0.3172292994875387,True,,0.31722929948753875,0.0,-6.524300322722416,38.62681521391033,False,-6.595472779380019,False,6.0,-0.0256727345110019,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.3,1.0,955.0,24.0,27.276463139694158,6.2455427264377406,21.030920413256418,0.10733126342232772,0.54025151318763,0.54025151318763,True,,0.54025151318763,0.0,-1.504380281919343,41.17383292127182,False,-1.299759638335745,False,6.0,-0.005919647114770729,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_reg,0.5,1.0,955.0,24.0,25.309545392047912,10.438354626703637,14.871190765344275,0.09959155883447558,0.5012937390788932,0.5012937390788932,True,,0.5012937390788932,0.0,0.4962043108318143,32.83857232785841,True,0.9277461128329979,True,6.0,0.0019525345102268717,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.1,1.0,955.0,24.0,-2.7542334796115724,2.0964059501329477,-4.85063942974452,-0.010837745260916501,-0.05455175025484875,-0.0545517502548487,True,,-0.05455175025484875,0.0,-10.867542683981943,13.283617537271697,False,-10.867577342930174,False,6.0,-0.04276313540337309,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.2,1.0,955.0,24.0,17.915038584227432,4.170974338285344,13.744064245942088,0.07049461345692783,0.35483437329742334,0.3548343732974233,True,,0.35483437329742334,0.0,-5.427594780657956,42.22299923769209,False,-5.436102144290225,False,6.0,-0.02135726329945951,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.3,1.0,955.0,24.0,21.606540089062797,6.2455427264377406,15.360997362625056,0.08502045276425403,0.4279501311472544,0.4279501311472544,True,,0.4279501311472544,0.0,-7.219848474169274,41.863716798031234,False,-7.209339505725011,False,6.0,-0.028409675201718332,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,brake/J,True,R1_gbm_clf,0.5,1.0,955.0,24.0,16.25113481489032,10.438354626703637,5.812780188186684,0.06394725088790643,0.32187824828300354,0.3218782482830035,True,,0.32187824828300354,0.0,-22.03127605358571,33.45059323267989,False,-21.73063378709352,False,6.0,-0.08669176357385838,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.1,1.0,752.0,24.0,-9.592303261836163,0.7741780177524347,-10.366481279588598,-0.003190172170165467,-0.12262113644003672,,,,0.0038457712953036778,-0.1264669077353404,-26.408633527403893,0.06875136969359932,False,-26.408633527403893,False,0.0,-0.008782884092750815,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.2,1.0,752.0,24.0,-11.421460687333983,1.5483560355048693,-12.969816722838853,-0.003798506472615123,-0.12707979761345756,,,,-0.08372217133918496,-0.0433576262742726,-27.71402664511212,-0.9307846210385645,False,-27.71402664511212,False,0.0,-0.009217026830064685,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.3,1.0,752.0,24.0,-10.186075220606142,2.3328564268273366,-12.51893164743348,-0.0033876466167698615,-0.11325242045119817,,,,-0.011465363875793062,-0.1017870565754051,-29.199049076451963,-0.31084743915427765,False,-29.199049076451963,False,0.0,-0.009710910009444585,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_ridge,0.5,1.0,752.0,24.0,-5.239079841447901,3.881212462332206,-9.120292303780108,-0.001742393484780493,-0.058249959884524256,,,,0.1113707388787408,-0.16962069876326505,-26.31934382064893,19.779970468560382,False,-26.31934382064893,False,0.0,-0.008753188457636231,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.1,1.0,752.0,24.0,-3.0836590587450536,0.7741780177524347,-3.8578370764974883,-0.0010255517411158275,-0.03941928938812055,,,,-0.14090610717020552,0.10148681778208496,-15.627856185619157,4.949740297788485,False,-15.627856185619157,False,0.0,-0.005197453679458328,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.2,1.0,752.0,24.0,-5.304015983344328,1.5483560355048693,-6.852372018849198,-0.001763989702817103,-0.05901463010326005,,,,-0.13478833453055686,0.0757737044272968,-24.95655247733983,8.755765384338583,False,-24.95655247733983,False,0.0,-0.008299956434159223,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.3,1.0,752.0,24.0,-5.549219525762171,2.3328564268273366,-7.882075952589507,-0.001845538575459569,-0.061698203606061534,,,,-0.1098889416299879,0.048190738023926365,-26.24585037105234,8.480190574311619,False,-26.24585037105234,False,0.0,-0.00872874628236376,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,gate_gbm,0.5,1.0,752.0,24.0,-2.3520661080940144,3.881212462332206,-6.23327857042622,-0.0007822413069741295,-0.02615111061265316,,,,-0.06305355162816806,0.0369024410155149,-21.38120335220724,14.340964252211116,False,-21.38120335220724,False,0.0,-0.007110880258575499,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.1,1.0,752.0,24.0,1.0899110283468951,0.7741780177524347,0.31573301059446046,0.00036247851383330024,0.013932642168033662,,,,0.04682033787815226,-0.0328876957101186,-13.135648846284164,10.840970215244447,False,-13.135648846284164,False,0.0,-0.004368604728460222,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.2,1.0,752.0,24.0,-1.2554390781595914,1.5483560355048693,-2.803795113664461,-0.00041752921057212965,-0.013968523671011026,,,,-0.06034190950035627,0.04637338582934524,-20.845889541995742,17.886979108998737,False,-20.845889541995742,False,0.0,-0.006932847603328206,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.3,1.0,752.0,24.0,-9.458285223728723,2.3328564268273366,-11.79114165055606,-0.0031456009547023846,-0.10516059146491734,,,,-0.04646948307589533,-0.05869110838902201,-42.73585829046215,13.864486640969218,False,-42.73585829046215,False,0.0,-0.01421293114540983,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.5,1.0,752.0,24.0,-3.3443649861375038,3.881212462332206,-7.22557744846971,-0.0011122563386939247,-0.03718384376212877,,,,0.1468691332098433,-0.18405297697197207,-37.40635408017318,14.145515161813476,False,-37.40635408017318,False,0.0,-0.012440464663862309,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.1,1.0,752.0,24.0,0.49150662349317553,0.7741780177524347,-0.28267139425925913,0.00016346342571948454,0.00628306873702841,,,,-0.050338350683062624,0.05662141942009104,-11.79891711022528,9.554595865463117,False,-11.79891711022528,False,0.0,-0.003924039511228367,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.2,1.0,752.0,24.0,-0.014500245524217581,1.5483560355048693,-1.562856281029087,-4.8224371633419896e-06,-0.00016133560470128777,,,,0.04638566028854274,-0.04654699589324403,-12.712238582055193,8.421509662076419,False,-12.712238582055193,False,0.0,-0.004227788533993168,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.3,1.0,752.0,24.0,2.727442472853851,2.3328564268273366,0.3945860460265145,0.00090708256767104,0.030324679035083638,,,,0.04095296669368383,-0.010628287658600195,-14.377392809994907,11.113576027633465,False,-14.377392809994907,False,0.0,-0.004781579269336307,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.5,1.0,752.0,24.0,4.458114164866362,3.881212462332206,0.5769017025341556,0.0014826628549955497,0.049566904709038934,,,,0.0343596119971833,0.015207292711855634,-15.957226547124193,13.202455274755291,False,-15.957226547124193,False,0.0,-0.00530699443648706,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.1,1.0,752.0,24.0,3.6059022185923553,0.7741780177524347,2.8317242008399206,0.0011992374085855633,0.04609527199735404,,,,-0.11433396141315035,0.16042923341050438,-9.99360176312814,12.986002648626348,False,-9.99360176312814,False,0.0,-0.003323634517612739,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.2,1.0,752.0,24.0,3.242669147356944,1.5483560355048693,1.6943131118520744,0.0010784347188135214,0.03607925030381655,,,,-0.10987772467015096,0.1459569749739675,-11.83426218805475,16.395886331064194,False,-11.83426218805475,False,0.0,-0.003935794444383214,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.3,1.0,752.0,24.0,9.778656655617768,2.3328564268273366,7.445800228790431,0.003252148881538139,0.10872259540844324,,,,-0.1252196608219153,0.23394225623035853,-6.98237420763407,25.51139934633934,False,-6.98237420763407,False,0.0,-0.002322171773644642,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.5,1.0,752.0,24.0,15.410746099851725,3.881212462332206,11.529533637519519,0.00512524802305116,0.17134217635035415,,,,-0.019579642128692273,0.19092181847904643,-5.478295345027819,33.98396905323296,False,-5.478295345027819,False,0.0,-0.0018219508779697793,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.1,1.0,752.0,24.0,3.12774569422135,0.7741780177524347,2.3535676764689155,0.0010402139086613717,0.03998286136831734,,,,-0.020150582133952228,0.06013344350226957,-13.873958029993313,11.498349972089311,False,-13.873958029993313,False,0.0,-0.004614148822152235,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.2,1.0,752.0,24.0,2.7922162112967026,1.5483560355048693,1.2438601757918333,0.000928624774177385,0.03106732849136359,,,,-0.06382007457371967,0.09488740306508327,-14.95848640675814,15.304145671440498,False,-14.95848640675814,False,0.0,-0.004974837193950814,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.3,1.0,752.0,24.0,13.508325429553045,2.3328564268273366,11.175469002725709,0.0044925481059748685,0.15019038422615505,,,,-0.05037431747308483,0.20056470169923987,-12.815276971516154,20.722096943586312,False,-12.815276971516154,False,0.0,-0.004262056654333444,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.5,1.0,752.0,24.0,12.736691604248628,3.881212462332206,8.855479141916422,0.0042359210282178145,0.14161108390438285,,,,-0.029236786140526026,0.17084787004490887,-9.44965677952861,23.154116921627026,False,-9.44965677952861,False,0.0,-0.003142731339156706,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_ridge,0.1,1.0,752.0,24.0,-15.952405350141142,7.520839664493247,-23.473245014634387,-0.002750751496448306,-0.05798502215032248,,,,0.05588855650660879,-0.11387357865693126,-61.02775902811711,5.4917806692614235,False,-61.02775902811711,False,0.0,-0.010523315812683665,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_ridge,0.2,1.0,752.0,24.0,-15.327544507776143,15.041679328986493,-30.369223836762636,-0.0026430036766380317,-0.05571373020467975,,,,-0.013077775202718649,-0.0426359550019611,-68.05643823325076,7.729655873959766,False,-68.05643823325076,False,0.0,-0.011735305441658673,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_ridge,0.3,1.0,752.0,24.0,0.9559963341748068,22.662796855672983,-21.706800521498177,0.0001648471367866275,0.0034749285387399467,,,,0.0011076805142467782,0.0023672480244931685,-74.86881755270191,18.388911568659204,False,-74.86881755270191,False,0.0,-0.012909997420457215,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_ridge,0.5,1.0,752.0,24.0,41.219301903296326,37.70447618465948,3.5148257186368497,0.007107646395911304,0.14982706879764188,,,,0.20485184769345785,-0.05502477889581597,-65.71427125563369,97.70436812063211,False,-65.71427125563369,False,0.0,-0.011331434102058155,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_gbm,0.1,1.0,752.0,24.0,3.9184456481920513,7.520839664493247,-3.6023940163011954,0.0006756768019576604,0.01424306571442786,,,,-0.17027269474420517,0.18451576045863302,-41.764761272419264,44.70090006426286,False,-41.764761272419264,False,0.0,-0.007201702630249243,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_gbm,0.2,1.0,752.0,24.0,-3.6910184690969228,15.041679328986493,-18.732697798083414,-0.0006364604180019075,-0.013416396022430613,,,,-0.21301692640251485,0.19960053038008424,-65.90634543025655,47.21070154091033,False,-65.90634543025655,False,0.0,-0.011364554394056517,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_gbm,0.3,1.0,752.0,24.0,6.2702239348067526,22.662796855672983,-16.39257292086623,0.0010812054667093235,0.022791489168373903,,,,-0.160377899918356,0.1831693890867299,-75.46464748038181,35.872603439187024,False,-75.46464748038181,False,0.0,-0.013012739297260118,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,gate_gbm,0.5,1.0,752.0,24.0,47.421672814839894,37.70447618465948,9.717196630180418,0.00817715163301995,0.1723719206113019,,,,-0.12221890696199544,0.29459082757329735,-51.43457193872901,86.37723783539674,False,-51.43457193872901,False,0.0,-0.00886911551105897,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.1,1.0,752.0,24.0,-5.369621670178968,7.520839664493247,-12.890461334672214,-0.0009259102010265408,-0.019517911227188336,,,,0.08628802436548957,-0.10580593559267791,-47.41872544725446,20.162783900243255,False,-47.41872544725446,False,0.0,-0.00817664340397121,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.2,1.0,752.0,24.0,1.208460207186052,15.041679328986493,-13.833219121800441,0.00020838072067206164,0.0043926035192458635,,,,0.10705249163704837,-0.10265988811780251,-63.480831154998306,74.99115200402478,False,-63.480831154998306,False,0.0,-0.010946311071129401,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.3,1.0,752.0,24.0,1.1837809352852133,22.662796855672983,-21.47901592038777,0.00020412515277352613,0.004302897415594774,,,,0.18713002707693946,-0.18282712966134468,-119.75285457984859,77.40262249533349,False,-119.75285457984859,False,0.0,-0.020649572068237372,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.5,1.0,752.0,24.0,22.93052549248108,37.70447618465948,-14.773950692178396,0.003954022978248249,0.08334962655573981,,,,0.17117351668820138,-0.08782389013246157,-121.39719198138819,62.0081596484539,False,-121.39719198138819,False,0.0,-0.02093311323138309,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.1,1.0,752.0,24.0,-3.5619538109279976,7.520839664493247,-11.082793475421244,-0.0006142051659691086,-0.012947261938981392,,,,0.20489331026795266,-0.21784057220693404,-41.313706453431685,18.563351870530894,False,-41.313706453431685,False,0.0,-0.007123925035518093,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.2,1.0,752.0,24.0,-8.592695630401906,15.041679328986493,-23.6343749593884,-0.0014816806522311532,-0.031233386785487205,,,,0.18186591110092737,-0.21309929788641457,-57.976398289237885,9.20513575506977,False,-57.976398289237885,False,0.0,-0.009997154714438919,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.3,1.0,752.0,24.0,18.542567759892854,22.662796855672983,-4.120229095780129,0.003197385904757498,0.06739994243386811,,,,0.12983224588112652,-0.062432303447258405,-73.44257349595922,58.29219164515613,False,-73.44257349595922,False,0.0,-0.012664063162439457,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.5,1.0,752.0,24.0,42.7784058207978,37.70447618465948,5.073929636138324,0.0073764903313587975,0.1554942188735505,,,,0.18183942136706,-0.026345202493509495,-62.17366802111195,70.74283327748518,False,-62.17366802111195,False,0.0,-0.010720910520697164,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.1,1.0,752.0,24.0,30.06541086358242,7.520839664493247,22.544571199089177,0.0051843262573315185,0.10928405319564855,,,,0.07029598374748897,0.03898806944815958,-26.78347538633134,84.21396030282779,False,-26.78347538633134,False,0.0,-0.004618406026047067,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.2,1.0,752.0,24.0,32.76335389704397,15.041679328986493,17.721674568057477,0.005649545807219709,0.11909074272753108,,,,-0.04939200307473224,0.1684827458022633,-34.900345231797274,93.96473296546462,False,-34.900345231797274,False,0.0,-0.006018037704394182,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.3,1.0,752.0,24.0,62.28536916709388,22.662796855672983,39.622572311420896,0.010740171697160567,0.22639962009008238,,,,-0.012000292672340393,0.23839991276242278,-21.670940131468548,108.07156942159227,False,-21.670940131468548,False,0.0,-0.003736826496547829,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_reg,0.5,1.0,752.0,24.0,72.4763959146479,37.70447618465948,34.77191972998842,0.012497460423273014,0.26344274297475884,,,,0.30937688898056454,-0.0459341460058057,-18.913182950183252,97.42310242650953,False,-18.913182950183252,False,0.0,-0.0032612928997793346,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.1,1.0,752.0,24.0,12.317969533588549,7.520839664493247,4.797129869095302,0.0021240479027461244,0.04477429707776389,,,,0.10610863041813762,-0.06133433334037373,-39.913481241273196,32.03000339198008,False,-39.913481241273196,False,0.0,-0.00688247733448688,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.2,1.0,752.0,24.0,42.89844705681902,15.041679328986493,27.85676772783253,0.007397189630453399,0.15593055393255031,,,,0.20232613820483877,-0.04639558427228846,-41.432362270676755,85.95329396242175,False,-41.432362270676755,False,0.0,-0.007144385440058045,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.3,1.0,752.0,24.0,57.527062813039414,22.662796855672983,34.86426595736643,0.009919673594417772,0.2091037644945231,,,,0.21417120970247444,-0.005067445207951354,-35.804088523580425,86.26569807095262,False,-35.804088523580425,False,0.0,-0.0061738745927951925,,,,,,
nuScenes oracle,nuScenes,oracle,brake/J,plan_fde/JC_fde,False,R1_gbm_clf,0.5,1.0,752.0,24.0,52.889616718123726,37.70447618465948,15.18514053346425,0.00912001601894281,0.19224722100578623,,,,0.1750484299121583,0.01719879109362793,-38.48760987381331,57.47314415508296,False,-38.48760987381331,False,0.0,-0.00663660734111009,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_ridge,0.1,1.0,955.0,24.0,18.68363791729717,2.0964059501329477,16.58723196716422,0.07351900621127591,0.37005764292000337,,,,0.18434522848536988,0.1857124144346335,0.6210308499157438,34.43295775070187,True,0.6562972206743939,True,6.0,0.0024437195322694672,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_ridge,0.2,1.0,955.0,24.0,34.038840713924856,4.170974338285344,29.86786637563951,0.13394081778660866,0.6741906056027176,,,,0.20217108660263017,0.47201951900008743,6.243890985935292,50.71398197452016,True,6.204536605848763,True,6.0,0.024569340414830367,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_ridge,0.3,1.0,955.0,24.0,38.31078365128544,6.2455427264377406,32.0652409248477,0.15075065967801388,0.758802881920964,,,,0.3999724803037559,0.35883040161720814,6.547845175101265,58.849896167224955,True,6.567672946823766,True,6.0,0.025765382107575244,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_ridge,0.5,1.0,955.0,24.0,30.925975763366406,10.438354626703637,20.487621136662767,0.12169187897458546,0.6125356178839985,,,,0.4100223396696762,0.20251327821432225,0.36079371203102517,42.96448264588257,True,0.3545811292571575,True,6.0,0.0014197018414300038,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_gbm,0.1,1.0,955.0,24.0,12.396746205490532,2.0964059501329477,10.300340255357584,0.04878046049250963,0.24553626552750946,,,,-0.016077832659208834,0.26161409818671827,-2.770713853813292,25.182065456758487,False,-2.7758471828469076,False,6.0,-0.010902594555184757,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_gbm,0.2,1.0,955.0,24.0,25.42887133614454,4.170974338285344,21.257896997859195,0.10006109934173861,0.503657169466865,,,,-0.06013962803689725,0.5637967975037622,-1.8844167559294458,48.018537951309916,False,-1.9031410025648081,False,6.0,-0.007415068082407529,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_gbm,0.3,1.0,955.0,24.0,26.191575895383263,6.2455427264377406,19.946033168945522,0.10306229651095414,0.518763684198395,,,,-0.12899006001208407,0.647753744210479,-0.29130731480648153,48.78530733079515,False,-0.30060349054656227,False,6.0,-0.0011462769928130793,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,gate_gbm,0.5,1.0,955.0,24.0,33.17408322532713,10.438354626703637,22.735728598623496,0.13053804839785887,0.6570627786054051,,,,0.15381395145955346,0.5032488271458516,6.262206047056611,46.94404841457034,True,6.7728307916888255,True,6.0,0.024641409093226856,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,R1_mlp_reg,0.1,0.787434554973822,955.0,24.0,3.9400481212374916,2.0964059501329477,1.8436421711045439,0.015503855490038815,0.0780385986492859,,,,-0.023534545355087585,0.10157314400437349,-4.500685414866905,7.62186895632507,False,-4.509316487582247,False,6.0,-0.01770992996306502,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,R1_mlp_reg,0.2,0.787434554973822,955.0,24.0,9.25729612940894,4.170974338285344,5.086321791123597,0.036426910789549925,0.18335471928034022,,,,0.18580179832831845,-0.0024470790479782234,-7.340850162491635,21.1329437022121,False,-7.354854932663614,False,6.0,-0.028885809663043487,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,R1_mlp_reg,0.3,0.787434554973822,955.0,24.0,13.607629665440216,6.2455427264377406,7.3620869390024755,0.05354521503374141,0.2695196396981764,,,,0.2946226536628813,-0.025103013964704934,-7.200041974558019,25.110385046112185,False,-7.261917099751834,False,6.0,-0.028331737801390346,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,R1_mlp_reg,0.5,0.787434554973822,955.0,24.0,17.71276792269859,10.438354626703637,7.274413295994952,0.069698690409868,0.35082809761553724,,,,0.515715759019793,-0.16488766140425581,-10.356229885955825,32.21333967537038,False,-10.379726703219685,False,6.0,-0.040751149892821886,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,R1_mlp_clf,0.1,0.787434554973822,955.0,24.0,4.541689777772579,2.0964059501329477,2.445283827639631,0.01787127969722791,0.08995501954576132,,,,0.035594444764764865,0.05436057478099646,-5.471496669914718,15.033201339710226,False,-5.4718041201082155,False,6.0,-0.02153001462782723,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,R1_mlp_clf,0.2,0.787434554973822,955.0,24.0,11.632833094446896,4.170974338285344,7.461858756161552,0.04577450774367704,0.23040581360375534,,,,0.13072451855751852,0.09968129504623682,-7.722105245535516,21.25610248251475,False,-7.726965917089555,False,6.0,-0.03038602578489597,,,,,,
nuScenes oracle,nuScenes,oracle,plan_ade/JC_ade,brake/J,False,R1_mlp_clf,0.3,0.787434554973822,955.0,24.0,9.680165418995411,6.2455427264377406,3.434622692557671,0.03809087634407845,0.19173028367846806,,,,0.14854762702148058,0.04318265665698748,-9.041272338509193,23.459306574265966,False,-9.051853635143189,False,6.0,-0.03557686999475168,,,,,,
