track,geometry,system,target,section,objective,signal,tier,n_units,n_frames,n_affected,available,quota,k,coverage,gain,prize,eta,ndg_defined,undefined_reason,pool,n_methods,kendall_tau,kendall_p,argmax_dec,argmax_perc,argmax_differs,eta_dec_of_dec,eta_dec_of_perc,regret_ndg,perc_winner_worse_than_random,cheap_loss_total,e_dec_defined,n_affected_dec,regret_gain,regret_gain_lo,regret_gain_hi,regret_share_cheap,regret_share_lo,regret_share_hi,n_draws,n_draws_kept_under_official_filter,eta_official,abs_diff,matches_to_3dp
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_mlp_reg,2.0,9.0,384.0,315.0,True,0.2,77.0,1.0,3.0191307854462988,14.93275626745552,0.2021817493952003,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_mlp_reg,2.0,9.0,384.0,315.0,True,0.3,115.0,1.0,5.128163906770108,16.83716669994138,0.30457404135506727,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_mlp_reg,2.0,9.0,384.0,315.0,True,0.5,192.0,1.0,9.331463495813212,18.402903382230427,0.5070647441872426,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_mlp_clf,2.0,9.0,384.0,315.0,True,0.1,38.0,1.0,2.338988034734003,10.9703220132087,0.21321051760538745,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_mlp_clf,2.0,9.0,384.0,315.0,True,0.2,77.0,1.0,3.639329468517725,14.93275626745552,0.24371451615059755,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_mlp_clf,2.0,9.0,384.0,315.0,True,0.3,115.0,1.0,4.640084938084763,16.83716669994138,0.27558585246417483,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_mlp_clf,2.0,9.0,384.0,315.0,True,0.5,192.0,1.0,7.6929454059674125,18.402903382230427,0.41802889718997316,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_reg,2.0,9.0,384.0,315.0,True,0.1,38.0,1.0,1.8875548024421167,10.9703220132087,0.17206010909884198,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_reg,2.0,9.0,384.0,315.0,True,0.2,77.0,1.0,4.295551775275075,14.93275626745552,0.28765967235645634,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_reg,2.0,9.0,384.0,315.0,True,0.3,115.0,1.0,6.101599102992614,16.83716669994138,0.36238870896335884,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_reg,2.0,9.0,384.0,315.0,True,0.5,192.0,1.0,8.807272165093599,18.402903382230427,0.4785805794969163,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_clf,2.0,9.0,384.0,315.0,True,0.1,38.0,1.0,1.27545647965682,10.9703220132087,0.11626426992034693,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_clf,2.0,9.0,384.0,315.0,True,0.2,77.0,1.0,3.7269382195749556,14.93275626745552,0.2495814003003218,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_clf,2.0,9.0,384.0,315.0,True,0.3,115.0,1.0,6.1418930200159405,16.83716669994138,0.36478186202416846,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R1_gbm_clf,2.0,9.0,384.0,315.0,True,0.5,192.0,1.0,9.644915344815416,18.402903382230427,0.5240974831247772,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,R2_cnn_clf,2.0,9.0,384.0,315.0,False,,,,,,,,the pixel router was trained on nuScenes and KITTI images only,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_exact,3.0,9.0,384.0,315.0,False,,,,,,,,no detection-level error table exists for the real-perception nuPlan cells,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.1,38.0,1.0,4.896519847665178,10.9703220132087,0.44634239922671143,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.2,77.0,1.0,7.74038561992522,14.93275626745552,0.5183494246668067,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.3,115.0,1.0,9.333211856723828,16.83716669994138,0.5543219962748437,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.5,192.0,1.0,12.35552166115681,18.402903382230427,0.6713898021704076,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.1,38.0,1.0,10.9703220132087,10.9703220132087,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.2,77.0,1.0,14.93275626745552,14.93275626745552,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.3,115.0,1.0,16.83716669994138,16.83716669994138,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.5,192.0,1.0,18.402903382230427,18.402903382230427,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,PKL,3.0,9.0,384.0,315.0,False,,,,,,,,PKL and TIP are defined on nuScenes rasters only,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,score,E_perc_risk,TIP,3.0,9.0,384.0,315.0,False,,,,,,,,PKL and TIP are defined on nuScenes rasters only,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.1,,,,,,,,headline,5.0,0.39999999999999997,0.48333333333333334,random,dE_E1_fn_only,True,0.06179865507143161,0.06146541334592874,-0.00033324172550287107,True,490.3724125650554,True,48.0,0.30049199161279716,-0.414513209866476,2.966907862260475,0.0006127832315055698,-0.0008453028743974957,0.006050315609601854,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.2,,,,,,,,headline,5.0,0.0,1.0,trivial_ego_speed,dE_E1_fn_only,True,0.2006181773872511,0.09612985209310487,-0.10448832529414623,True,490.3724125650554,True,48.0,-24.702244080406196,-154.24136007758176,34.79738202188294,-0.05037445714205847,-0.3145392279936206,0.07096113306999409,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.3,,,,,,,,headline,5.0,-0.6,0.23333333333333334,trivial_ego_speed,dE_E1_fn_only,True,0.5551775107500168,0.17883591561120935,-0.3763415951388074,True,490.3724125650554,True,48.0,-42.75252097902111,-179.74552127108086,34.58431989885111,-0.08718378090518974,-0.366549007785455,0.07052664263461798,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.5,,,,,,,,headline,5.0,-0.7999999999999999,0.08333333333333333,criticality_cheap,dE_E1_fn_only,True,0.917416359674222,0.14458676680400442,-0.7728295928702176,True,490.3724125650554,True,48.0,-125.08193112311149,-372.9238161320024,-0.30173065058039206,-0.25507538335778107,-0.7604910198379652,-0.0006153091871585718,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.1,,,,,,,,all,11.0,-0.05454545454545454,0.8792698312489979,gate_gbm,dE_E1_fn_only,True,0.9260728535035636,0.06146541334592874,-0.8646074401576349,True,490.3724125650554,True,48.0,-117.5448564883893,-257.37212210613495,-0.7402996509121365,-0.23970528006160047,-0.5248503290792089,-0.0015096682275410923,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.2,,,,,,,,all,11.0,0.018181818181818184,1.0,gate_gbm,dE_E1_fn_only,True,0.9893573565223529,0.09612985209310487,-0.893227504429248,True,490.3724125650554,True,48.0,-151.82334741637413,-433.61531366548314,-1.3603405350649929,-0.3096082559420743,-0.8842571534506082,-0.002774096788906376,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.3,,,,,,,,all,11.0,0.03669879217087869,0.8758960579229409,gate_gbm,dE_E1_fn_only,True,0.9892972766301558,0.17883591561120935,-0.8104613610189464,True,490.3724125650554,True,48.0,-141.52973257538392,-415.5774580532366,-1.117051186244713,-0.2886168327354831,-0.8474731599998071,-0.0022779649866549517,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_dE,,,,,,,0.5,,,,,,,,all,11.0,-0.16363636363636364,0.5422593494468494,gate_gbm,dE_E1_fn_only,True,0.9891381096854984,0.14458676680400442,-0.844551342881494,True,490.3724125650554,True,48.0,-144.86218464147345,-417.37572560052257,-0.7100770962618447,-0.2954125903692742,-0.8511403066442921,-0.0014480363863610334,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.1,,,,,,,,headline,5.0,-0.19999999999999998,0.8166666666666667,random,dE_E6_risk_weighted,True,0.06179865507143161,-6.349534415579455e-05,-0.06186215041558741,True,490.3724125650554,True,48.0,-5.772280926140425,-32.23118689859054,25.96293768329521,-0.011771218727306859,-0.0657279774977443,0.052945347287151535,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.2,,,,,,,,headline,5.0,-0.19999999999999998,0.8166666666666667,trivial_ego_speed,dE_E6_risk_weighted,True,0.2006181773872511,0.13626454985734726,-0.06435362752990384,False,490.3724125650554,True,48.0,-15.738271828063153,-167.017958037252,95.61990680280243,-0.03209452943272014,-0.340594115324737,0.19499446614998348,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.3,,,,,,,,headline,5.0,-0.39999999999999997,0.48333333333333334,trivial_ego_speed,dE_E6_risk_weighted,True,0.5551775107500168,0.27724407212313024,-0.2779334386268865,False,490.3724125650554,True,48.0,-27.585104317019777,-146.73063179747962,61.254772765180135,-0.056253377250010346,-0.29922285193401565,0.12491480188448356,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.5,,,,,,,,headline,5.0,-0.19999999999999998,0.8166666666666667,criticality_cheap,dE_E6_risk_weighted,True,0.917416359674222,0.4858853541033883,-0.4315310055708337,False,490.3724125650554,True,48.0,-64.79709164911657,-195.4897220512015,35.73675357785348,-0.13213853387504795,-0.39865562793108145,0.07287676195102523,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.1,,,,,,,,all,11.0,-0.0909090909090909,0.7611503928170594,gate_gbm,dE_E6_risk_weighted,True,0.9260728535035636,-6.349534415579455e-05,-0.9261363488477194,True,490.3724125650554,True,48.0,-123.61762940614251,-291.41229935976986,-0.7219460239568032,-0.25208928202041286,-0.594267319883354,-0.0014722402921902259,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.2,,,,,,,,all,11.0,-0.34545454545454546,0.16457331248997917,gate_gbm,dE_E6_risk_weighted,True,0.9893573565223529,0.13626454985734726,-0.8530928066650056,False,490.3724125650554,True,48.0,-142.8593751640311,-396.9711092979926,-0.7219460239568031,-0.29132832823273597,-0.8095298575658114,-0.0014722402921902257,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.3,,,,,,,,all,11.0,-0.3090909090909091,0.21834651074234407,gate_gbm,dE_E6_risk_weighted,True,0.9892972766301558,0.27724407212313024,-0.7120532045070256,False,490.3724125650554,True,48.0,-126.3623159133826,-356.5006256528105,-0.6943465849262268,-0.25768642908030376,-0.726999758791519,-0.0014159576826400508,1000.0,660.0,,,
nuPlan,n/a,pdm_closed,scalar_J,compare,E_perc_risk,,,,,,,0.5,,,,,,,,all,11.0,-0.1272727272727273,0.6480954385121052,gate_gbm,dE_E6_risk_weighted,True,0.9891381096854984,0.4858853541033883,-0.5032527555821101,False,490.3724125650554,True,48.0,-84.57734516747853,-230.89620077313631,0.0,-0.1724757408865411,-0.4708588714551808,0.0,1000.0,660.0,,,
nuPlan,n/a,idm,safety,score,E_dec,random,1.0,9.0,384.0,4.0,True,0.1,38.0,1.0,1.1548463908441906,12.203500129193813,0.09463239059435992,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,random,1.0,9.0,384.0,4.0,True,0.2,77.0,1.0,2.3400834761842813,12.203500129193813,0.1917551072569925,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,random,1.0,9.0,384.0,4.0,True,0.3,115.0,1.0,3.4949298670284716,12.203500129193813,0.28638749785135237,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,random,1.0,9.0,384.0,4.0,True,0.5,192.0,1.0,5.8350133432127524,12.203500129193813,0.47814260510834483,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,uncertainty,1.0,9.0,384.0,4.0,False,,,,,,,,the real-perception features carry no cheap-detection uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,criticality_cheap,1.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0021982237939389138,12.203500129193813,0.00018013059947286883,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,criticality_cheap,1.0,9.0,384.0,4.0,True,0.2,77.0,1.0,0.0021982237939389138,12.203500129193813,0.00018013059947286883,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,criticality_cheap,1.0,9.0,384.0,4.0,True,0.3,115.0,1.0,-0.5312752189743672,12.203500129193813,-0.04353465918383731,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,criticality_cheap,1.0,9.0,384.0,4.0,True,0.5,192.0,1.0,-0.5312752189743672,12.203500129193813,-0.04353465918383731,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,trivial_ego_speed,1.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,trivial_ego_speed,1.0,9.0,384.0,4.0,True,0.2,77.0,1.0,-0.5334734427683062,12.203500129193813,-0.043714789783310185,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,trivial_ego_speed,1.0,9.0,384.0,4.0,True,0.3,115.0,1.0,-0.5334734427683062,12.203500129193813,-0.043714789783310185,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,trivial_ego_speed,1.0,9.0,384.0,4.0,True,0.5,192.0,1.0,11.667828462631565,12.203500129193813,0.9561050796172167,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_ridge,2.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_ridge,2.0,9.0,384.0,4.0,True,0.2,77.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_ridge,2.0,9.0,384.0,4.0,True,0.3,115.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_ridge,2.0,9.0,384.0,4.0,True,0.5,192.0,1.0,0.0021982237939389138,12.203500129193813,0.00018013059947286883,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_gbm,2.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_gbm,2.0,9.0,384.0,4.0,True,0.2,77.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_gbm,2.0,9.0,384.0,4.0,True,0.3,115.0,1.0,11.5,12.203500129193813,0.9423525937848876,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,gate_gbm,2.0,9.0,384.0,4.0,True,0.5,192.0,1.0,11.5,12.203500129193813,0.9423525937848876,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_reg,2.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_reg,2.0,9.0,384.0,4.0,True,0.2,77.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_reg,2.0,9.0,384.0,4.0,True,0.3,115.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_reg,2.0,9.0,384.0,4.0,True,0.5,192.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_clf,2.0,9.0,384.0,4.0,True,0.1,38.0,1.0,1.1548463908441906,12.203500129193813,0.09463239059435992,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_clf,2.0,9.0,384.0,4.0,True,0.2,77.0,1.0,2.3400834761842813,12.203500129193813,0.1917551072569925,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_clf,2.0,9.0,384.0,4.0,True,0.3,115.0,1.0,3.4949298670284716,12.203500129193813,0.28638749785135237,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_mlp_clf,2.0,9.0,384.0,4.0,True,0.5,192.0,1.0,5.8350133432127524,12.203500129193813,0.47814260510834483,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_reg,2.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_reg,2.0,9.0,384.0,4.0,True,0.2,77.0,1.0,1.2587061224127776,12.203500129193813,0.10314304167553036,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_reg,2.0,9.0,384.0,4.0,True,0.3,115.0,1.0,2.9669501456872616,12.203500129193813,0.24312288394946444,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_reg,2.0,9.0,384.0,4.0,True,0.5,192.0,1.0,6.428391982322401,12.203500129193813,0.526766248557173,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_clf,2.0,9.0,384.0,4.0,True,0.1,38.0,1.0,1.1548463908441906,12.203500129193813,0.09463239059435992,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_clf,2.0,9.0,384.0,4.0,True,0.2,77.0,1.0,2.3400834761842813,12.203500129193813,0.1917551072569925,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_clf,2.0,9.0,384.0,4.0,True,0.3,115.0,1.0,3.4949298670284716,12.203500129193813,0.28638749785135237,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R1_gbm_clf,2.0,9.0,384.0,4.0,True,0.5,192.0,1.0,5.8350133432127524,12.203500129193813,0.47814260510834483,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,R2_cnn_clf,2.0,9.0,384.0,4.0,False,,,,,,,,the pixel router was trained on nuScenes and KITTI images only,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_exact,3.0,9.0,384.0,4.0,False,,,,,,,,no detection-level error table exists for the real-perception nuPlan cells,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E1_fn_only,3.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E1_fn_only,3.0,9.0,384.0,4.0,True,0.2,77.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E1_fn_only,3.0,9.0,384.0,4.0,True,0.3,115.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E1_fn_only,3.0,9.0,384.0,4.0,True,0.5,192.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E6_risk_weighted,3.0,9.0,384.0,4.0,True,0.1,38.0,1.0,0.0,12.203500129193813,0.0,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E6_risk_weighted,3.0,9.0,384.0,4.0,True,0.2,77.0,1.0,0.7035001291938112,12.203500129193813,0.0576474062151123,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E6_risk_weighted,3.0,9.0,384.0,4.0,True,0.3,115.0,1.0,0.7035001291938112,12.203500129193813,0.0576474062151123,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,dE_E6_risk_weighted,3.0,9.0,384.0,4.0,True,0.5,192.0,1.0,0.7035001291938112,12.203500129193813,0.0576474062151123,False,near-zero oracle: 4 affected inputs on this split (< 10),,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,PKL,3.0,9.0,384.0,4.0,False,,,,,,,,PKL and TIP are defined on nuScenes rasters only,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_dec,TIP,3.0,9.0,384.0,4.0,False,,,,,,,,PKL and TIP are defined on nuScenes rasters only,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_perc_dE,random,1.0,9.0,384.0,354.0,True,0.1,38.0,1.0,130.52604166666666,314.0,0.4156880307855626,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_perc_dE,random,1.0,9.0,384.0,354.0,True,0.2,77.0,1.0,264.4869791666667,532.0,0.497155975877193,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_perc_dE,random,1.0,9.0,384.0,354.0,True,0.3,115.0,1.0,395.01302083333337,722.0,0.5471094471375808,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_perc_dE,random,1.0,9.0,384.0,354.0,True,0.5,192.0,1.0,659.5,1029.0,0.640913508260447,True,,,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,safety,score,E_perc_dE,uncertainty,1.0,9.0,384.0,354.0,False,,,,,,,,the real-perception features carry no cheap-detection uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,
